Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
BOEHLER,EUGEN,5103/63,A,"Böhler, Eugen Böhler»Eugen. Entstehung und Bekämpfung der Inflation. Separatabdruck aus der Neuen Zürcher Zeitung, Nrn. 4234 und 4255 vom 6. und 7.Oktober 1966. [Zürich] 1966.	(7 S.) "
BOEHLER,EUGEN,5559,A,"Böhler, Eugen	à Böhler, Eugen. Der Mythus in Wirtschaft und Wissenschaft (Beiträge zur Wirtschaftspolitik. Band 3.) Freiburg im Breisgau: Rombach,(1965.)    (580 S.) 8619 S "
BOEHLER,EUGEN,5122/32,A,"Bonier,  Eugen BÖhler,E[ugen] . Das Konjunkturdämpfungeprogramm der Schweiz- Rückblick und Ausblick. (Referat an der Generalversammlung des Vereins Schweiz .Metallwarenfabrikanten vom l6.Juni 1964« SA. a. d. Schweizerischen Arbeitgeber-Zeitung, Nr. 2? vom"
BOEHLER,EUGEN,94567,A,"Bohler,     Eugen Bohler, EÍugenj.   Die Wirtschaftsaussichten unter dem Einfluss der Politik und der Wirtschaftspolitik.   Vortrag,   gehalten am 18. Mai  1962 anlässlich  der Generalversammlung der Zurchei Handels karnraer. (Wirtschaftliche Publikatione"
BOEHLER,EUGEN,5465,,"""Bohler,  Eugen Hohler,Eugen. Nationalökonomie. Grundlagen und Grundlehren, 4..durchgesehene Auflage. Zürich-.Polygr.Verlag (I960).	(296 S.) 5899	™   (Prof .Dr.) "
BOEHLER,EUGEN,94531,A,"Bohler,  Eugen Bohler, E[ugen], Möglichkeiten und Grenzen der Stabilisierung (Schriften des Instituts für Wirtschaf tef orschung.Nr.2) . Zürich:ETH 1958.	(32 s.) S "
BOEHLER,EUGEN,5460,A,"Böhler   ,   'Eugen flft* Eöhler,Eugen. Nationalökonomie. Grundlagen und Grundlehren, 3.»Aufl. Zürich:Polygr.Verlag (1957).	(296 S.) 4765	^ (Prof.Dr.)              J "
BOEHLER,E,,A,"B ö h 1 e  r   ,   E Bö'hler,E	Staatspolitische Postulate der ïïirtschafts- und Sozialpolitik. (SA.a.   ""Industrielle  Organisation""  1942). (ZürichrRüegg 1942).	(15 S.) 1943,4187.                                                           (Prof.Dr.)      "
BOEHLER,EUGEN,5137/36,A,"Bohler   ,   Eugen	5137/36 Böhler,E[ugen]. Binnenwirtechaft und Sxportwirtschaft. Vortrag, gehalten anlässlich der ordenti. Mitgliederver- sammlung vom 24.4.1941 [der] Zentralstelle für das Schweiz Uraprungazeichen. Bern 1941.	{11 S. ) "
BOEHLER,EUGEN,5155/7,A,"B O h. 1 e r   , Eugen BÖhler,E[ugen].  Hichtlinien für ein schweizerisches Wieder- aufbau-Programm . SA.a.d.""Aargauer Tagblatt11 [Aarau 1940],	(32 S.) 1940,2887.                                       ~ "
BOEHLER,EUGEN,7064/59,A,"Böhler .Eugen Böhler,E(ugen) und P(aul) Keller. Krisenbekämpfung. Ergebnisse der Krisenpolitik des Auslandes. Grundlagen eines positiven Programmes für die Schweiz. Zürich:Buchdruckerei A.G. 1935.	(200 S.) W    (Prof.Dr.E.T.H.)   / 2237. "
BOEHM,C.,418/6,A,"B o e h m  .  C. Boehm, G.; Flach, D,	Yersicherungsmathematische Aufga- bensammlung. I.Folge.	Schriftenreihe Angewandte Versiche- rungsmathematik, Heft	6. Karlsruhe, Verlag Versicherungswirtschaft E.V., 1978. A         -21cm. 73 S. 16860 "
BOEHM,C.,3667/2,A,"B o e h m , C Boehm.C       und P.      Xorenz. Umwandlung von Lebens- Versicherungen. (Versieherungsmathematische Aufgabensammlung. Heft II.) Leipzig:B.G.Teubner 1937.	(XIV,52 S.) 2415                    ™                -'' "
BOEHM,C.,3667/1,A,"B o e h m	, C      .                         3& Boehm.G	und E      Rose. Beiträge und Deckungs- rücklagen	in der Lebensversicherung. (Versicherungsmatliematische Aufgabensammlung. Heft I.) Leipzig:B.G.Teubner 1937.	(XI,75 S.) 2415 "
BOEHM,ERICH,86157,A,"Böhm     .     Erich Böhm,   Erich.       Die Ermittlung des  tatsächlichen  Grund- stUckwerts.  (VPS-Schriftenreihe. Kr.  18). (Gham:   VPS Verlag Personalvorsorge	und  Sozialversiche- rung AG,   1990).                             A	-21cm.75  S. 28306	^ "
BOEHM,FRANZ,,A,"Böhm   »Franz s.   Standardmodelle,   mathematische,   der  Operations- for achung. "
BOEHM,FRIEDRICH,6070,,"/       r? B ó h ta ,    Friedrich	é?& fO Böhm,Friedrich. Versicherungemathematik. Teil I: Elemente der Vereicherungsrechnung. 3.*A. (Sammlung Göschen. Bernd 180K Berlin:Gruyter 1955.	(151 S.) (Von Dr.Schwarzenbach ale Ers^R f.veri.Exemplar erhalten) */\ "
BOEHM,FRIEDRICH,6069/2,A,"B o e h m  ,  Friedrich Boehra, Friedrich.  Versicherungsmathematik. [Teil] II:lebenBversicherungsmathematik;  Einführung in die technischen Grundlagen der Sozialversicherung. Sammlung Göschen  (917)• Berlin:W.de Gruyter 1926.	(171 S.) •	*/T __           "
BOEHM,FRIEDRICH,6069/1,A,"Boehm  .Friedrich	è o Boehm »Friedrich.  Vers icheriangsmatliematik. [Teil] I¡Elemente der Versicberungsrechmiiig. Sammlung Göschen  (180). Berlin:W.de Grayter 1925.	(144 S.) 1300	^P    Dr.,Prof .Univ.Münatien)       j "
BOEHM,GUENTHER,,A,"B  ö h m    f     Günther 8.       Ornura,   George;  B'G'.       Arbeiten mit AutoCAD "
BOEHM,HANS-HERBERT,2983/27,A,"Böhtn,  Hans-Herbert	% *$ /$ / BÖhm,Hans-Herbert; Rugo,Heinz. Die Regelung der Arbeits- zeit durch Gesetz und durch Tarifvertrag. (Sozialpolitik in Deutschland. Nr. 27.) (Stuttgart:) W.Kohlhammer, (1962.)	(35 S.) "
BOEHM,KARL,3775,A,"B o  e h. m   ,     Karl	Jf r* Boehm,Carl. Sicherheitsreserve und Rückversicherung in der Lebensversicherung. SA.a. Blatter für Versiciierungs- Mathematik und verwandte Gebiete, Bd.4, Heft 2. (Berlin:E. S. Mittler, Dr. .ig??.	(31 S.) (Dr.) "
BOEHM,ROLF,87953,A,"Böhm  ,  Rolf Böhm, Rolf; Wenger, Sven.   Methoden und Techniken der System-Entwicklung. (2., überarbeitete und erweiterte Auflage). Zürich: vdf Hochschulverlag AG an der ETH Zürich, (1996) -24cm.XI,389 S 37844	^ "
BOEHME,GISELA,,A,"Böhme , Gisela s. Höhn,Reinhard u.Mitw.v.G'H'. Stellenbeachreibung und Führungsanweisung. "
BOEHME,KURT,81084,A,"B o li m e , Kurt	8l'084 Böhme, Curt. Das Wohnungsgesetz und seine Aueführung. (Thüringische Gesetze und Verordnungen. Heft 10) Weimar:Landesverlag Thüringen 1947-      (80 S.) G 102	^F    (Landesdirektor a.D.) St "
BOEHME,OLAF J.,324,A,"Bufarne  ,  Olaf S. Böhme, Olaf 3. Vorbereitung auf das dritte Lebensalter eine Notwendigkeit. Wirtschaftspolitische Mitteilungen. 34. Jg. ,1978, H. 9. Zürich, Gesellschaft zur Förderung der schweizerischen Wirtschaft, 1978.  -21cm. 14 S. "
BOEHME,OLAF J.,390,A,"Böhme,01afJ.	3 tf O BÖhme,01af J. Die Bedeutung der Pereonalzeitschrift im innerbetrieblichen Informationawesen. Wirtachaftspoliti sche Mitteilungen. Dezember 1975. Zürich:Wirtachaftaförderung,1975.     - 3° cm. 18 S. "
BOEHME,ROLF,ORD 147,A,"Bbhme	Rolf B ötune, Rolf.  Massnahraen zur Erhaltung von Stabilität und Wachstum. Bulletin [dea] Presse- und Inf ormationsamtfes] der Bun- desregierung, 26. Mai 1981, Nr. 49, S. 424-428. Kein S1ÍÍK "
BOEHMER,GUSTAV,5102/2,A,"Boelimer, Gustav	/* 40 Z / /z Boehmer,Gustav. Die Einwirkungen des zweiten Weltkrieges, der Nachkriegszeit und der Währungsreform auf privatreoht- liche Verhältnisse. Ein Beitrag zu dem Problem ""Gesetz und Richtermacht"". (Deutsche Rechts-Zeitschrift. Beih"
BOEHMER,PAUL EUGEN,3773,A,Böhmer.Paul      Eugen Böhmer.Paul Eugen und Wilhelm Gramberg.    Der Risikogewinn in der Lebens- und in der Invaliditäts-Versicherung. Berlin:Puttkammer & MÜJilbreeiit 1906.       U3 S.) #   7 
BOEHMER,PAUL,,A,"Böhmer,Faul i Böhmer.Faul. Die technischen Erforderniese bei der Berech- nung der Dividendenreserven. (Veröf.d.Deutsch.Ver.f.Vere.Wissenschaft. Heft 24) Berlin 1912.	(S. 96-2Î2) W  J "
BOEHMER,P E,,A,"B ö h m e r , P       E Böhmer,P     E        Zur mathematischen Theorie der Sterblichkeita-Auslese. (Veröffenti.d.Deutsch.Ver.f.Vers.Wissenschaft. Heft 39) Berlin 1926.	(S. 31-45) (Prof.Dr.) "
BOEHMERT,VICTOR,,A,"B Ö h m e r t   ,   Victor BöliinerttViotor.    Arbeiter-Verhältnisse und Fabrikeinriohtungen der Schweiz.    Bericht,  erstattet...für die ffiener Weltausstel- lung.	Bd I u.U.     [= IBand]. Zürioh:C.Schmidt 1873. 66 "
BOEHMERT,W,3325/5,A,"B ö h -m e r t , W	3325/5 Böhmert.W       Die Elemente des Wachstums einer deutschen Grosstadt (Bremen 1900-1930). (XXe Session de l'Institut International de Statistique, Madrid 1931Ì Madrid 1931-	(28 S.) "
BOEHMERT,WILHELM,3325/7,A,"Böhmert .Wilhelm	5325/7 BÖhmert,W(ilhelm).  Internationale Krebsstatistik. (XXIe Session de l'Institut International de Statistique, Mexico 1933) La Haye 1933.	(18 S.) */ J "
BOEHRS,HERMANN,4314,A,"Bohrs,  Hermann Bohrs,Hermann. Grundfragen und Methoden der Burorationali sierung.  Illustr. (Rationalisierung im Büro. Band 1). München:Carl Hanser 1958.	(109 S.) K 4749                   ™ (Prof.Dr.)      5% "
BOEHRS,HERMANN,4377,A,"Böhrs,     Hermann	¿f- 3 ff Böhrs,   Hermann.       Rationalle Büroarbeit. München,   Hanser Verlag,   1955.	-25cm.   80   S.  Abb. "
BOELCKE,JUERGEN,,A,"Boelcke  ,  Jürgen s.   Dictionnaire économique: Gestion, économie politi- que, marketing, informatique, droit, correspondan- ce commerciale, langue de presse par J'B1 ... "
BOELKE,WILFRIED,4424,A,"Boelke.Wilfried	y c¿ % ]£. Boelke,Wilfried. Die Bewertungsvorschriften des Aktien- gesetzes 1965 und ihre Geltung für die Unternehmen in anderer Rechtsform. Eine Untersuchung zur Frage der Uebereinstimmung der aktienrechtlichen Bewertungsvor- schriften un"
ERWERBSTAETIGE,,,A,"Erwerbstätige ErwerbstâLige, ausländische, in der Schweiz s.   Volkszählung, eidgenössische, 1990. Ausländische Erwerbstätige in der Schweiz. Eine Strukturanalyse ... "
ERWERBSTAETIGENSTATISTIK,,87064,A,"Erwerbstätig-.enstatistik Erwerbstätigenstatistik., die, ETS. Methodische Grundla- gen und Ergebnisse 1985-1995 = La statistique de la po- pulation active occupéejSPAO. Bases méthodologiques et résultats 1985-1995. Statistik der Schweiz. (3: Erwerbs leben"
ERZIEHUNG,,5449,A,Erziehung Erziehung zur Freiheit. Aufsätze von C.Antoni ... [u.a.] Geleitwort von Albert Eunola. ('Sozialwissenschaf tl. Studien f.d. Schweiz. Insti tut für Aus landforschung^[Band ?]). Erlenbach-ZH/Stuttgart:Rentsch 1959.	(38? S.) 609 
ESCHENBACH,ROLF,87145,A,"Eschenbach      ,      Rolf Eschenbach, Rolf (Hrsger).  Controlling. Schriftleitung: Stefan Güldenberg, Werner Hoffmann. 2., überarbeitete und erweiterte Auflage. Stuttgart: Schaf fer-Poeschel Verlag, 1996.       -25cm. XXVIII, 755   S. 35865 "
ESCHER,ALFRED,91708,A,"Escher  ,  Alfred Escher, Alfred; 20. Februar 1819 bis 6. Dezember 1882. Zum Gedenken an seinen hundertsten Todestag. (Redaktion: Werner G.Ziraraerraann). (Zürich), Vereinigung Zürcher Bahnhofstrasse, (1982). A	-21cm.65 S.ill. Mitglied	.s& "
ESCHER,ALFRED,ORD 156,A,"E B c h e r  ,  Alfred Eseiier, Alfred.   A'E1 und unsere Zeit.Zum 100.Todestag von Alfred Escher. Bulletin [der] Schweizerische[n] Kreditanstalt. 88.Jg., Jahresendausgabe 1982, S.2-5. "
ESCHER,ALFRED,1008,A,"E a c h. e r  ,  Arnold Escher, Arnold. Ergänzungslieferung zum landwirtschaft- lichen Erbrecht, 3.Auflage. (Zürcher Kommentar. Band III, Erg.). Zürich, Schulthess Polygraphischer Verlag, (1975). -24cm, Ä	.       48 S 18923 "
ESCHER,ARNOLD,1008A,,"Sscher, Arnold Escher ,A[rnold]. Das Erbrecht. Zweite Abteilung: Der Erbgang (Art . 537-640) . 3 . Auflage . (Kommentar zum Schweizerischen Zivilgesetzbuch. Bd.III/2). Zurich:Schultiiess  I960.	(XII,767 S.) 5740                                            "
ESCHER,A,1004,,"S s c h e r , A Sacher,A	Das Erbrecht. Erster Halbbanct:Art.45Zr 2.*A. (Kommentar zum Schweizerischen Zivilgesetzbuch,Bd III,.l.) Zurich:Schulthees 1937.	(XI,678 S.) 2517.	(Pr^f.Univ.Z-irlchi    '^ "
ESCHER,ARNOLD,1010,A,"Escher, Arnold	^ O JO Escher,Arnold. Das Erbrecht des schweizerischen Zivilgesetz- buchs . Erläutert v.A.S. (Kommentar zum schweizerischen Zivilgesetzbuch. 111,1.) Zürich:Schulthess & Go. 1912.	(XII,38l S.) ^   (Dr.)	' "
ESCHER,FELIX,84317,A,"Escher , Felix Escher, Felix. Die Methoden zur Ausschaltung der Doppel- besteuerung. (Schriftenreihe Finanzwirtschaf t und Finanz- recht. Band 16. ) Bern,Stuttgart:Paul Haupt,(1974).     - 23 cm. 195 S 14404 "
ESCHER,HANS CASPAR,,A,"Escher,  Hans  Caspar s. Schweizer Pioniere der Wirtschaft und Technik. Bd.6 "
ESCHER,HERMANN,,A,"Escher,  Hermann Escher,Henn[ann] und H	Pietà. Entstehungsgeschichte und Baubeschreibung der Zentralbibliothek Zürich. Zürich:0rell Füssli 1919.	(51 S.) 126	(Direktor)              '"" "
ESCHER,KARL,7866/X,A,"Escher,  Karl Eachsr, Carl. Das schweizerische interkantonale Privatreobt auf Grund des Bundesgesetzes tetreffenû die zivilrechtlichen Verhältnisse der Niedergelassenen und Aufenthalter (vom 25. Juni 189l). Dias. Univ. Zürich. Ziirich:J.Schabelitz 1895.	("
ESCHER,M.,,A,"E a c h e r , M. Escher,M(artin); Beyerle,F(ranz). Morbiditätsstatistiken der Schweiz. (Schriftenreihe des SKI-Schweizerisches Krankenhaus institut. Bd.2.) Aarau:Schweizerisches Krankenhausinstitut,1975. - 30 cm. 117 S. Diagr. 14870 "
ESCHER,MARKUS,,A,"E  s  c h e r     ,     Markus BVG:   Zweite  Säule:   was nun ?   ...  Die Anrechnung vorobligatorischer Ansprüche für die Erfüllung des BVG-0""bligatoriums(Entgegnung) .Von M'E1   ... "
ESCHER,PAUL,,A,"Escher, Paul Escher,Faul. Gemeinfassliche Anleitung zur praktischen Lösung der bei Kapitalien- und Renten-Versicherungen vor- kommenden Rechnunga-Aufgaben. Wien:Verlag d.Verfassers 1864.	(XVI,256 S.) •	( 559                     ^	(Dr.) "
ESCHMANN,ERNST,,A,"Esctmann   ,  Ernst Eschffiann,Ernst,    Wie Edison Erfinder wurde.         Illustr, 3.A. Zürich o.J.	(32 S.) A "
ESCHMANN,STEPHAN,12614,A,"Eschmann     ,     Stephan Eschmann,   Stephan.       Der  Gestaltungsplan nach zürcheri- schem Recht.   (Dias.Univ.Zürich). Zürich, -7o.f Verlag der Fachvereine (an den Schweizeri- schen Hochschulen und Techniken, 1985).	-21cm. XXXIV, 32 3 S. 2468!	> "
ESEC,,85596,A,"E  S E C ESBC   '87.      Proceedings [of  the]  1st European Software Engineering Conference,  Strasbourg, Prance,  September 9- 11,   1987.  Editors:   H(oward)K.NicfcolB [and] D(an)   Simpson, Lecture notes  in computer science.   289. Berlin,   Spring"
ESPA,,,A,"E S P A SSPA Enquête suisse sur la population active s.   Arbeitskräfteerhebung, die schweizerische, (SAKS) ... = L'enquête suisse sur la popu- lation active (ESPA) ... "
ESPAGNE,,6279,A,"Espagne Espagne. (Edition rédigée par Marcel K.Schweitzer) Les guides bleus. Paris:Hachette 1957.	(99,964 p.) 5234 S "
ESSELIN,FERDINAND,,A,"Esselin   ,Ferdinand Eseelin,Ferdinand.  Je ne veux pas que mon mari  s'assure  sur la Tie. Aux épouses et aux mères. 1° mille. Iyon:E.Ruban 1890.	(16 S.) 58B                      9  (Avocat) "
ESSEIVA,PAUL,94138,A,"Esseiva,Paul	94158 Esseiva.Paul. Les droits de l'employé à sa retraite en cas de résiliation du contrat de travail. Thèse Univ. 'de Fribourg. Fribourg:Fragnière Frères 1942.	(X.-146 S,) 1945,5595.              9                    <f "
ESSEN,PIERRE VAN DER,97288,A,"Essen, Pierre  van  der E3sen,Pierre van der. Manuel pratique de la loi sur le contrat d'enploi après la loi du 21 novembre 1969. Bruxelles:Chambre de Commerce Belge-Luxembourgeoise Internationalejl97û].	-4o, 111,92 p. G 950 "
ESSER,GOTTFRIED,7868/E,A,"Esser, Gottfried 7 //A EssertGottfried. Die Vergehen des eidg. lebensmittelgesetzes vom S.Dezember 1905. Muri:Gebr,Steinraann,Dr. (1926).	(VIII,98 S.) •        A "
ESSER,ROBERT,6057,A,"Esser, Robert fco Esser, Robert. Das Reichsgesetz betreffend die Gesellschaf ten mit beschränkter Haftung vom 20. April 1892 in der am 1. Januar 1900 in Kraft getretenen neuen Passung. Berlin:Springer 1902.	(VIII, 136 S.) 529 "
ESSLINGER,B,,A,"Eeslinger   ,B s. Bürger-Etat,neuer,  der Stadt Zurieft.	1885 137 "
ESSLINGER,M,5222,A,"Esslinger ,11 EBslinger,M        Geschichte der Schweizerischen Kredit anstalt während der ersten 50 Jahre ihres Bestehens. ZüriohrOrell FÜssli 1907.	(190 S.) / 110 "
ESTABLISHING,,91540,A,"Establishing Establishing business in Denmark. (Basic factors concer- ning direct investment). K^benhavn, Den Danske Bank, [l97?].  -21cm. 24 p. "
ESTABROOK,L M,3325/1,A,"Estabrook,!	M Estabrook,L     M      Proposed world agricultural censua of 1930-31. (XVIe Session de l'Institut International de Statistique, Rome 1925) Rom. e 1925.	(8S.) "
ESTADISTIOA,,,A,"Estadistica Estadistica censal y eetadietica administrativa Argentinas Rosario:Pomponio,Dr.  1935-	fo1-           (94 p.) "
LOOSLI,BENDICHT,97677,A,"Loosli,Bendicht Loos li , Bendicht . Auswirkungen der Al If inanz auf die 3 . Säule. Diplomarbeit Verwaltungsfachschule für Perso nalvorsorge , Bern . (Luzerne VPS Verlag AG), 1997.	-30cm.64 Bl. 36678 "
LOPEZ,ALAN D.,81818,A,"Lopez     ,     ¿.lau      D. López, Alan. D.} Cliquet, Robert L. Les tendances démo- graphiques dans la région européenne.Leurs répercussions sanitaires et sociales. OMS;publications régionales; sé- rie européenne, No*17. Copenhague: Organisation mondial"
LOOSLI,PIERRE ALAIN,81615,A,"Locali  ,  Pierre  - Alain Loosli, Pierre-Alain. Commentaire de la loi générale sur les contributions publiques, articles 60 à 75: Imposition des personnes morales. [Versolz], Imprimerie de Versoix, 1980.	-25cm ^^	Classeur 18690 "
LOOSLI,WALTER,2840/D,A,"Loosli .Walter Looeli, Walter. Formen und Abschluss dea Kinderlebensversiche- rungs vert rags nach schweizerischem Recht. Bern:Träb & Keller,Dr. 1926.	(VII,144 S.) 1384.                     •   (Fürsprech) "
LORBER,ROBERT,,A,"L  o  r  ""b  e  r     ,     Robert a.       Kïiadem,  Riaz;   L'È1.       Das Memo-Management. Erfolg durch richtige  Informationsarbeit   ... "
LORENT,NOEL,,A,"L o r e n t , Noel s. Liner,Carl. (Zum 50.Geburtstag von C'L') "
LORENZ,EGON,328/26,S,"3¿fi Lorenz,     Egon	/ Lorenz, Egon.   Gefahrengemeinschaft und Beitragsgerech- tigKeìt aus rechtlicher Sicht. Mannheimer Vorträge zur Versicherungswissenschaftjhrag.vom Institut für Versiehe- rungswiasen.sch.af t der Universität Mannheim.26. Karlsruhe, "
LORENZ,PAUL,,A,"l o r e n z , P ft u 1 Iorenz,p[aul] s.Boehm.C       u. P. I<. Umwandlung von Lebensversicherungen, 1937. 2415	(Prof .Dr.) "
LORENZ,PAUL,3079,A,"L o r e n z , P a u l	3°7*? Lorenz.Paul. Der Trend; ein Beitrag zur Methode seiner Berechnung und seiner Auswertung für die Untersuchung von Wirtechaftskurven und sonstigen Zeitreihen. (Vierteljahrshefte zur Konjunkturforschung. Sondern. 21). (Berlin:R.Ho"
LORENZ-LIBURNAU,HANS,,A,"Lorenz-Liburnau   ,   Hans s.  Vajda,Stefan [u.] H.L.  Handwörterbuch der Lebensver- sicherung.	o.J. "
LORENZ-LIBURNAU,HANS,5120/37,A,"Lorenz-Liburnau , Hans Lorenz-Liburnau,Hans. 20 Jahre österreichische Versiche rungsaufsicht. (Sonderdruck aus: Zeitschrift für die ge samte V er s i cherungs wissenschaf t , 1966, Heft 2. ) Karlsruhe:Verlag Versicherungswirtschaft e.V. ,1966. (11 S.) "
LORETAN,MICHAEL,87466,A,"Loretan  ,  Michael Loretan, Michael.   Der Swapvertrag. Phänomenologische und vertragsrechtliche Aspekte des Swapvertrages. (Diss.Univ.Zürich). Schweizer Schriften zum Bankrecht. Band 38. (Zürich): Schulthess Polygraphischer Verlag (AG, 1996). -23cm.XLVI"
LOREY,FRANZ,6019,A,Lorey .Franz 60 4 ' Lorey .Franz. Sächsisches Stempelsteuergesetz in der Fassung der Ho t Verordnung vom 5. August 1930 nebst Tarif und Aue- führungsverordnung. 3. A. der Text aus gäbe . . . Juristische Handbibliothek. Bu 293. Leipzig:ßossberg 1930.	(136 
LOREY,WILHELM,,A,"L o  r e y   ,  Wilhelm Lorey,Wilhelm.       Zur 100. Wiederkehr des Geburtstages von Hermann Kinkelin. (SA.""Das Versicherungsarchiv"",  1932). Wien 1932.	(6 S.) "
LOREY,W.,3515,A,"L o r e y  , W Lorey.W	und G                  Beyrodt. Tafeln zur Mathematik des Geldverkehrs und der Versicherung mit Beispielen und Formeln. Leipzig;B.G.Teubner  (1931).	(57 S.) 1842                                                      ™'\     (Prof,Dr."
LORY,ARTHUR WILLIAM,,A,"Lory,     Arthur    William s.   Jahre,   100,   Kerag  ... "
LORY,MARTIN,,A,"Lory     ,     Martin s.        Geld,   das,   im Leben  der alten Berner„(Theraenauswahl und Texte  von M'L1). "
LOSEBLATTSAMMLUNG,,,A,"Lo   setlattsammlun LoseblattSammlung,   Zürcher s.        Gesetzessammlung,   Zürcher.       Zürcher Lose""blatt- sammlung   ... "
LOTHAR,RUDOLF,5412,A,"Lothar,     Rudolf -Lothar, Rudolf .   Die  Seele  Spaniens München:Georg Müller  (1916).	(354 S,) Ko e "
LOTKA,ALFRED J.,,A,"L o t k a  , Alfred    J e.Dublin,Louis I	and A.J.L.   Twenty-five years of health progress.      1937. "
LOTMAR,PHILIPP,,A,"Lotmar, Philipp s. Festgabe...	(1920) O "
LOTZ,PETER,1264,A,"Lotz , Peter lotz, Peter. Der ^Sohranfcf achvertrag unter besonderer Berück sichtigung des Bankgeheimnissee. Basler Studien zur Rechtswissenschaft.  Heft 13. Basel:Helbing & Licntenhahn 1940.    (120 S.) 1940,2936.	^   (Dr.iur.) "
LOUHIVUORI,O.,94440,A,"Louhivuori.O	W Louhivuori , 0	W                          Die  ökonomische Theorie der Versicherung. Hel8inki:Verl.Versicheningsverein in Finland 1938.   (47 5.) • /}// ....	jA     (Dr.phil.)                   X$ "
LOUIS,JEAN VICTOR,84980,A,"Louis  ,  Jean - Victor Louis, Jean-Victor. Die Rechtsordnung der Europäischen Gemeinschaften,Aus dem Französischen Übersetzt. Sammlung ""Europäische Perspektiven"". Brüssel, Kommission der Europäischen Gemeinschaften,1980 A	-25cm.152 S. 22326 "
LOUIS,OTTO,3680,A,"Louis , Otto 3 Louis,Otto. Beiträge zur kollektiven Risiko théorie. Diss.Universität Bern. Bern(1968).	-8°, VI,87 S., Fig. 11218 "
LOUKIDES,MIKE,83693,A,"Loukidea  .  Mike Loukides, Mike.   System performance tuning. (Edition 1990, minor corrections). Sebastopol, CA: O'Reilly & Associates,	Inc., (1992). A	-23cm.XIX,312 p. 32349	^ "
LOURTIES,VICTOR,,A,"Lourtiee .Victor Lourties,Victor. Rapport fait au nom de la Commission chargée d'examiner le projet de loi...relatif à la surveillance et au contrôle des Sociétés d'assurances sur la vie, et de toutes les entreprises dans les opérations desquelles inter- "
LOUWERSE,PETER,324,A,"Louwerse     ,     Peter Louwerse,   Peter.     Kauf  und Verkauf  von Unternehmen.V/irt- achaftspolitigche Mitteilungen.   39.Jg.,1983,  H.10. Zürich,   Gesellschaft  zur Förderung der  schweizerischen Wirtschaft,   1983.	A                               "
LOV,,,A,Lev Lov on» Liveforeikringsvirksomhed  (I.April 1914) K^benhavn 1914.	(44 S.) Dänemark 
LOW,GEORGE M.,,A,"Low, George  M Low,George M On extra risk; with some particulars of the recent investigation of the mortality of persons en- gaged in the sale of intoxicating liquors. O.O.u.J.	(50 S.) "
LOWES,BRYAN,,A,"L o w e s  , Bryan a.  Collins.  C1 dictionary of business (Authors): Christopher Pass, B'L1 .. "
LOYERS,,,A,Loyers s.  Législation sur les loyers 
LOYNES,P. DE,,A,"L o y n e B   ,  P	de s.Baudry-Iacantinerìe,G	o*    p                d Traité théorique 'et pratique de droit civil...         1899 715 "
LOYO,GILBERTO,,A,"L o y o   ,   Gilberto Loyo,G[liberto] s. BoJorquez,j[uan] de D[ÌOS] et G.I. Sobre estadísticas internacionales de los efectos protestados...    1937. "
LPP,,,A,"L P P LPP, la, apres l'élimination des divergences par le Con- seil national.Tableau synoptique contenant la teneur du Conseil des Etats du 16 juin I960 et celle du Conseil national du 30 septembre 1981. Tirage à part de la RCC 1981/10. [Berne], Office fé"
LUBER,FRANZ,82520,A,"Luber,Franz	/^ Ç% Q Luber »Franz . Deutsche Sozialgesetze. Sammlung des und Sozialrechts der Bundesrepublik. [Loseblattform mit Ergänzungslif erungen. ] X"" Nicht mehr weiter geführt MünehenrVerlag R.S.Schulz,1967- •^•r- J i 9286	~ J1 "
LUBER,FRANZ,105,A,"Luber, Franz	f ioh Luber, Franz. Fundstellen- und Inhaltsnachweia/Arlaeits-  und Sozialrecht, Stand 30. Juni 1973. (Beilage zur Samm lung Deutsche Sozi algesetze O- (Percha am Starnberger See:Verlag R . S .Schulz ,1973 .-) 13274 "
LUBIN,J.,,,"I u b i n , J	Tatoles numériques donnant la valeur des capitaux différés et des annuités  temporaires sur deux têtes de même âge,  variant d'année en année,  de 25 à 89 ans (Tables A.F.  et R.F.,   taux Parie:Dulac 1908.	(41 S.) <s "
LUCHSINGER,FRED,93389,A,"Luchsinger  ,  Fred Luchsinger, Fred.   Bemerkungen zur internationalen Poli- tik. Referat ... anlässlich der Generalversammlung der Zürcher Handelskammer vom 10.Juni 1976. Wirtschaftliche Publikationen der Zürcher Handelskammer, 40. Zürich, Verlag der Zü"
LUCHSINGER,H.,,A,"Luchsinger, H Xuoíisin£er,fl Die Aufgaben des Hauptinspektors für die Abteilung Volksversicberung der Schweizerischen Lebensversicherungs- und Rentenanatalt. Eine Wegleitung für die Praxis aus der Praxis v.H.I. Glarus (1941).	(59 S.) 1944,5034- "
LUCHSINGER,W.,91276,A,"Luchsinger, W Lucheinger.W	Menschliche Zusammenarbeit.     Aufgaber der Führung und Menschenbehandlung im Betrieb. Thalwil/Zürich:0esch(1943).	(73 S.) 1943,4479.	(Dlpl.Ing.) "
