Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
KIELICH,REGINE,,A,"Kielich ,  Reginea.   Fähnrich, Eherhardj K'R'î Ludemann, Christoph,Universal Life. A survey."
KIENAST,A,,A,"Kienast , AKienast,A         Erweiterungen des Abelsohen Satzes fürPotenzreihen und ihre Umkehrungen.(SA.a.d. Vierteljahrsschrift der Naturforschenden Gesell-schaft in Zürich,{l922)).Zürich {1922).	(14 S.)"
KIENAST,ALFRED,,A,"Kienast,   AlfredKienast,Alfred.    Ueber die  Integration der linearen Diffe-rentialgleichungen durch Reihen.(SA.a.  Acta mathematica,   Bd  5D•0.0.   (1928).	(22 S.)^	A"
KIENBAUM,JOCHEN,83735,A,"Kienbaum     .     JochenKienbaum,   Jochen (ürsger).     Visionäres Personalmanage-ment.Stuttgart:   G.E. ïoeschel Verlag  (GmbH,   1992).	-24cm.A	711,474 S.32449	-"
KIENTSCH,ALBERT,,A,"Kientsch,  AlbertKientsch,Albert.  Die Veraicheningsmoglichkeiten in derschweizerischen Landwirtschaft.SA.a.d.Jahresbericht der kant.landwirtschafti.Schule Langen-thal.Iangenthal:Merkur A.G.,Dr,1925.	(73 S.)"
KIENTSCH,ALBERT,91396,A,"Kientsch  .AlbertKientsch,A[l'bert]. Der Landwirt und dio Lebensversicherung,SA. a. d. ""Schweizer Bauer"".Bern¡Verbandedruckerei A.G.   1922.	(22 S.)À{Landwirtschaftslehrer)"
KIENTSCH,JUERG,1858,A,"Kientsch,  JUrgKientsch,Jurg. Die Auskünfte- und Mítwirkungspflicht desArztes gegenüber dem privaten Versicherer. (Abhandlungenzum schweizerischen Recht. Neue Folge, Heft 374.)Bern:Stampf11 ft Cié.,1967	(IX,78 S.8726                      W                "
KIESER,UELI,83764,A,"Kieser  ,  UeliKieser, Ueli; Riemer-Kafka, Gabriela,   Tafeln zumschweizerischen Sozialversicherungsrecht.Zürich: Schulthess Polygraphischer	Verlag (AG, 1994).A	-30cm.XII,150 S.32525                     —	<"
KIHM,C,,A,"K i h m , CKihm.C         Die Berechnung der ausreichenden Brutto-Prämien, der Ueberschusereeerven und der Deckungakapitalienauf Grundlage von Hetto- und Bruttoprämien, für die Kapi-talversicherungen auf den Todesfall.(Mitt.d.Ver.schweiz.Versicherungsmath"
KIHM,K,7422 T,A,"K  i   h m   ,   KKihm,K	Altersrenten auf unbestimmte Verfallzeit ohneund mit  Rückgewähr der Einlagen im Todesfall.(Mitt.Ver.schweiz.Versicherungemathematiker.  Heft  7)Bern:Stampfli  1912.	(S.29-80)À"
KIHM,C,5103/52,A,"K i h m , CKihm.C	Die Rentenversicherung in verschiedenenLändern.(Mitt.Ver.Schweiz.Vereicherungsmathematiker. Heft 2.)Bern:Stämpfli 190?.	(S. 93-164)"
KIHM,C,5103/54,A,"K i h m , CKihm.C         Technisohe Grundlagen zur Aufstellung derBilanzen für die Pensione- und Hülfskassen von Eisenbahn-Gese11Schäften.SA.a.d. 2.Heft der ""Zeitschrift für Schweizerische Statistik'Jg 1896.Bern:Stampfli 1896.	(43 S.)   /"
KIKUTH,W,,A,K i k u t hs. Grumbach.A. ; K'W. Die Infektionskrankheiten des Menschenund ihre Erreger. 2 Bände.     -	1958
KILBERTH,KLAUS,86558,A,"Kilberth    KlausKirberth, Klaus; Gryczan, Guido; Züllighoven, Heinz.Objektorientierte Anwendungsentwicklung. Konzepte, Strategien, Erfahrungen. Unter Mitarbeit von Dirk Bäumer,Reinhard Budde [u.a.]. 2., verbesserte Auflage.(Wiesbaden: Friedr.) Vieweg (& "
KILCHENMANN,KUENGOLT,,A,"Kilchenmann.Kungolts,   Pioniere  der Textilindustrie   ..."
KILCHENMANN,KURT,ORD 268,A,"Kilchenmann     ,     KurtKilchenmann,   Kurt.       Leistungsprimat mit  bedarfsgerech-ten Beiträgen. Sine Beurteilung aus  der Sicht des Prak-tikers.  Referat,   gehalten  an  der Hauptversammlung vom8.   Juni   1994  in  Zürich.Zürich:   Schweizerische"
KILGUS,ERNST,4644,A,"Kilgus     ,     ErnatKilgus,  Ernst.       Bank-Management  in Theorie  und Praxis.(2.   überarbeitete Auflage).   (Bankwirtschaftliche For-schungen.  Band 74).Bern,Stuttgart,   Verlag Paul Haupt,   (1985).     -23cm.421 S23528"
KILGUS,ERNST,84800,A,"K  i l gus     ,     ErnstKilgus, Ernst.  Bank-Management in Theorie und Praxis.(Bankwirtschaftliche Forschungen. Band 74).Bern,Stuttgart,  Verlag Paul Haupt,   (1982).       -23om.400  S20597"
KILGUS,ERNST,12273,A,"Kilgus  , ErnstKilgus, Ernst. Die Grossbanken.Eine Analyse unter denAspekten von Macht und Recht, (Bankwirtschaftliche For-schungen. Band 53).Bern, Stuttgart, Verlag Paul Haupt, (1979).   -23cm. 55 S19070"
KILIAN,HANS,4083,A,"K  i  l  i  a n     .     Hans4*0 ?3Kìlian,  Hans.      Brevier für Vorgesetzte und  solche,   diees werden wollen.(6.Überarbeitete und erweiterte Auflage),Die Erfolgsbucher.  Band.l.(Bad Wörishof en, Haue Holzmann Verlag, 1966) .     -21cm.236 S.11249	(E"
KILCULLEN,BILL,87155,A,"Kilcullen  ,  BillKìlcullen, Bill.   Inside Microsoft Exchange. Ueber-setzer: Detlef Johannis.(Unterschleissheim):	Microspft Press (Deutschland,1996).	A      -25cm.328 S.,CD-ROM.35864	^"
KILLER,JAKOB,,A,"Killer,   Jakobs.   Gonnella,Giancarlo.   Unterwegs   im Kanton Luzern,"
KILLER,PETER,,A,"Killer     t     Peters.       Krüsi,   Hansj   (zum 70.   Geburtstag Von H'K'.Texte:  Peter S.Schaufelberger,  P'K')."
KILOV,HAIM,83816,A,"Kilov  .  HaimKilov, Haim; Ross, Jaraea.   Information modeling. Anobject-oriented approach. (Prentice Hall object-orientedseries).Englewood Cliffs, n.J.: PTR Prentice-Hall, (Inc., 1994).A         -24cm.XXI,268 p.32678	W                         ."
KIM,WON,83983,A,"K  i  m     ,     WonKirn,   Won  (ed.).       Modern  database  systems.   The  objectmodel,   interoperability  and ""beyond.Reading, MA, New York, N .Y . : Addison-Wesley PublishingCompany; ACM Press, (1995).	-24cm. XII ,705 P32965"
KIMBALL,RALPH,86939,A,"Kimball  ,  RalphKimball, Ralph.   The data warehouse toolkit. Practicaltechniques for building dimensional warehouses.With CD-ROM.New York: John wiley & Sons, Inc., (1996).       -24cm.XXVIII, 388 p., CD-ROM.34870"
KIMBALL,SPENCER L.,15505,A,"Kimball, Spencer L.Kimball, Spencer L.; Pf ennigstorf , Werner . Allgemeine Ver-sicherungabedingungen unter Staatsaufsicht. Eine rechts-vergleichende Studie . Veröffentlichungen des Seminarsfür Versicherungswissenschaft der Universität Hamburgund des Vers"
KIMMIG,R,,A,"K i m m i g , RKimmie.R        Die rückwirkende Kraft des Versicherunge-Verträge-Gesetzes auf bestehende Versicherungen.(Veröffentl.d.Deutseh.Ver.f.Vers.Wissenschaft. Heft 14)Berlin 1907.	(S. 26-29)•4(Direktor)"
KINATA,CHRIS,,A,"K i n a t a  ,  Chriss.   Halvorson, Michael; K'C*,   MicrosoftWord 97 / Visual Basic step by step."
KINDER,,87667,A,"KinderKinder, Zeit und Geld. Eine Analyse der durch Kinder be-wirkten finanziellen und zeitlichen Belastungen von Fa-milien und der staatlichen Unterstützungsleistungen inder Schweiz Mitte der Neunziger Jahre. (Autor: TobiasBauer). Hrsger: Bundesamt für S"
KINDERBETREUUNG,,,A,"KinderìjetreuungKinuertetreuung, familienexterne. Teil 1: Fakten undEmpfehlungen. Bericht der Eidgenössischen Kommission,für Frauenfragen. (Autorinnen: Liliane Beuggert, Véro-nique Ducret [u.a.]).[Bern] 19921.	-30cm.XII,193 S.51001"
KINDERGELDGESETZ,,,A,"Kindergeldgesetzs.  Schieckel.H.  Kinàergeldgesetz,"
KINDERSPITAL,,,A,"KinderspitalKinderspital   Zürich.s. Jahre, 100, Kinderapital Zürich, 1874-1974"
KINDESRECHT,,91624,A,"KindesrechtKindesrecht, das neue. Ein kleiner Führer für MütterfVäterund Kinder, hrsg. vom Eidg.Justiz-und Polizeidepartement.( Textbearbeitung: Emil Deutsch, in Zusammenarbeit mit demBundesamt für Justiz).(Bern 1979).	15x21om.30 S.ill."
KINDSVERMOEGENSINVENTAR,,97254,A,"Kindsvermögenainventar    ^ 7"" # S<Kindsvermögensinventar, das. (ZGB 29l). Eine Anleitungmit Beispielen. Herausgegeben vom Gemeindeschreiberver-band des Kantons Aargau. (Bearbeitet von Willi Hartmann,Heinrich Nussbaum, Rudolf Leistner [und] Otto MUller.0."
KING,ADRIAN,87139,A,"King  ,  AdrianKing, Adrian.   Inside Microsoft Windows 95. (Das neueBetriebsystem. Eine Einführung in Architektur, Techno-logie und Anwendung. Deutsche Uebersetzung: AlexanderFolkers u.a. 2., vollständig überarbeitete Auflage).(Unterschleissheim): Micros"
KING,GEORGE,,A,"King   ,   GeorgeB.Todhunter,Ralpli [ana] G.K.Institute of Actuaries'  text-book...        -	1901-1902.449"
KING,GEORGE,3502,A,"King,   GeorgeKing, George. Text-took de l'Institut des Actuaires deLondres contenant la théorie de l'intérêt des annuitésviagères et des assurances sur la vie avec leurs applications pratiques.Partie II:Opérations viagères (annuités viagères et assurance"
KING,GEORGE,3546,A,"King, GeorgeKing(&eorge. Institute of Actuaries' text took of theprinciples of interest, life annuities, and assurances,and their practical application.Part II:Life contingencies (including life annuities andassurances).aLondon:Ch.& E.Layton 1887.	(XXVII,"
KING,RICHARD ALLEN,,A,"King     ,     Richard       AllenKing,  R(ichard)   A(llen).       MS-DOS  Handbuch,   (Deutsche Ue""bersetzung:  Peter Sommer und Peter Sylvester).Düsseldorf»BerkeleyjParis,   SYBEX(-Verlag GmbH,   1985).A	-21cm.377 S."
KINKELIN,HERMANN,3553,A,"Ki.nk.elin  ,HermannKinkelin,H(erraaiin). Die Elemente der LebeneversioJierungsRechnung.Neue Ausgabe,...BerniStämpfli 1932.	(127 S.)58                                                          9b          (Prof.Dr. Ì"
KINNEBROCK,WOLFGANG,86518,A,"Kinnebrock     ,     V/olfgangKinne""brock,  Wolfgang.     Marketing mit Multimedia.   NeueWege   zum Kunden.(Landsberg/Lech):   Verlag moderne  Industrie,   (1994).A	-25cm.219  S.33437"
KINZE,LEONIE,,A,"K i n z e  ,  LeonieKinze,Leonie; Nledereichholz,Joachim; Wentzel,Christoph.Die Anwendung von Datenbankaystemen in ausgewählten Ver-sicherungsunternehraen. Institutsbericht [der] Johann Wolf-gang Goethe-Universität; Institut für Wirtschaftsinforma-tik:Fac"
KIOCK,ERNST,,A,"K i o e fr  ,  ErnstKìock, Ernst.   Wohnungsbaufinan2ierung. 2.verbesserteAufläge.(Taschentücher für Geld,Bank und Börse. Band 48)Prankfurt a/M, Fritz Knapp Verlag, (1975).    -18cm. 95 SG  Scheiwiller"
KIRCHEN GESETZE,,,A,"Kirchen-GesetzeKirohengeeetze»deutsche evangelische,Bd I:Baden.s. Schwerin, Claudius vonMannheimO"
KIRCHENHEIM,ARTHUR VON,,A,"Kirchenheim   »Arthur    vonKirchenheim,Arthur von. Die Literatur des Staatsrechts unddes Verwaltungsrechts  1884 bis 1894.Leipzig:Hinrich 1896.	(...42 S.)     A"
KIRCHENORDNUNG,,,A,Kircìienordnuns.   Zurich   (Kanton):   Kirohengesetz und Kirchenordnung
KIRCHGRABER,E.,1947,A,"Kircìigraber.EKirchgraber,E	Die Reklame  im schweizerischen Recht,Zurioh:Verlag Organisator A.G.  1930.	(59 S»)1752                                                      ™                 (Dr. )"
KIRCHHEIM,ALFRED,,A,"Kirchheim,   Alfreds.   Standardraodelle,   mathematische,   der  Operations-forschung."
KIRCHHOFER,EMIL,1728,A,"Kirchhofer , E m i 1tKirchhofer,Emil. Die Verwaltungsrechtspflege beim Bundesge-ricìit.iBasel iHelbing & Liohtenhahn '1930.	(91 S.)1714	(Dr. .Biindesrichter)"
KIRCHHOFER,HERMANN,12022,A,"K -""i   r   c   h  h   o   f   e   r   ,   HermannK.irchhof er, Hermann. Erbschaftserwerb, Verwaltung undSicherung des Nachlasses vor der Er""bannahme. Eine vergleichende Studie zum deutschen und schweizerischenRecht. Basler Studien zur Rechtswissenschaft,"
KIRCHHOFER,LEO,ZB,A,"Kirchhofer.Leo	ZBKirchhofer,Leo.  Beiträge zum schweizerischen Genossen-schaf tsrecht .  Dias.Univ.Zürich.[Zentralbibliothek Nr. Un Tur 018?]Winterthur:Buchdr.Geschwister Ziegler 1888.    (60 S.)"
KIRCHHOFER,THOMAS M.,86858,A,"Kirchhofer  ,  Thomas  M.Kirchhofer, Thomas M.   Wohnungsmarkt und Anlagepolìtikder Schweizer Pensionskassen, insbesondere nach Errei-chen des Kapitalstockmaximums. Dies.Univ.St.Gallen.ZUrich: Studentendruckerei, 1995.     -21cm.XVII,279 S.34641	™"
KIRKPATRICK,SHELLY,,A,"Kirkpatrick     f     Shelly3.       Locke,  Edwin A.       The  essence  of  leadership.The  four keys  to  leading successfully,E'A.L1,   S'K1    ..."
KIRP,DAVID,83815,A,"Kirp     ,     DavidKirp, David; Bayer, Ronald (Hrsger),  Strategien gegenAids. Ein internationaler Politikvergleich. Aus demAmerikanischen [übersetzt] von Ulrich Enderwitz, MonikaNoll [u.a.]. (Ergebnisse sozialwissenschaftlicher Aids-Forschung. Band 14)."
KIRSCH,GUY,97377/75,A,"Kirsch,     GuyKirsch, &[uy].   Der Wohlfahrtsstaat. Die Orientierung.Nr. 75.(Bern),   Schweizerische Volksbank,   1980.	-30cm.36 S."
KIRSCH,WERNER,,A,"Kirsch,     Werners.       Bausteine eines  strategischen Managements.  Dialogezwischen Wissenschaft und Praxis.  Hrsg.von W'K'..."
KIRSCHBAUM,,,A,"KirschbaumKirecbbaum	Kautionsversicherung.(Veröffentl.d.Deutsch.Ver.f.Vers.Wissenschaft. Heft 38)Berlin 1926.	(S.  237-251,).W	(Dir.Dr.)"
KIRTON,MICHAEL,87507,A,"Kirton  ,  MichaelKirton, Michael (ed.).  Adaptors and innovators. Stylesof creativity and problem solving. Revised edition.London: Routledge, (1994).	-21cm.XXXIV,197 p.36865                    ™"
KISCH,WILHELM,94409,A,"Kiech.Wlltelm	9 ¿¿ U & fKisch,Wilhelm. Der Versicherungsschein, Zugleich ein Beitragzu der Lehre von dem Vertragechluss und den rechteerbebli-chen Urkunden.(Abhandlungen der Geistes- und sozialwissenschaftlichenKlasse [der] Akademie der Wissenschaften und"
KISCH,WILHELM,93058,A,"Kisch, WilhelmKisch, Wilhelm, Das Recht des Vergicherungsvereins aufGegenseitigkeit.(Schriftenreihe des Instituts für Versicherungswissenschaftan der Universität Köln. K. F. Heft 8).Berlin:Duncker & Humblot (1951). , ./-   (376 S.)K 2149"
KISCH,W,,A,"K i B c h , WKisch.W         Vereicherungevissenechaft and Versiehe-rungspraxis.(Veröffentl.d.Deutsch.Ver.f.Vers.Wissenschaft. Heft 34)Berlin 1924.	(S. 35-43)   A(Prof .Dr.)"
KISS,MIKLOS G.,,A,"Kiss  ,  M i k l o s  G.__________________________Kiss, MiKlos G.; Mahon, Harold P.; Leimer, Hans Jörg.Energieeparen jetzt.Arbeitsmethoden und Checklisten zumKostensenken in bestehenden .und neuen Gebäuden und Indu-strieanlagen.Wiesbaden,Berlin, Bauverlag"
KISSINGER,HENRY A.,,A,"Kissinger     ,     Henry       A,s.       Europa - ein Kontint  im Wandel.  Beiträge  von H'A.K'"
KISSKALT,WILHELM,,A,Kisskalt   .Wilhelms.Reden...	1937.
KISSLING,ROLAND,,A,"Kissling , RolandKiseling,Roland. Beiträge Über den Zusammenhang der ana-lytischen Funktionen mit der Theorie der reellen Minimal-flachen.Dias.Univ.Bern.Zürich¡Leemann 1932.	(37 S.)              .^        A"
KISSMANN,WILLI,,A,"Kissmann,   Willis.   Grenander,Ulf.   Einführung  in  das   Studium der mathe-matischen  Statistik."
KIST,J,,A,"K i s  t   ,   JKiet.J	Kurze Erklärung der Prämien- und Reserven-Berechnung in der Lebensversicherung.Ieipzig:F.Deuticke 1898.	(54 S.)(Dr.)"
KISTLER,HERMANN,,A,"Kistler, HermannKiatler,Hermann. Rechtsfragen aue dem Gebiete der Militär-Versicherung. Heferat...(Verhandlungen des Schweiz. Juristenvereins...,1942,Heft 1),Basel:Helbing & Xichtenhahn 1942.    (IV4la - 230a)."
KITZ,WILHELM,6004,A,"Kitz .WilhelmKitz,Wilhelm und Ernst Raue. Gesetz zur Milderung dringendersozialer Notetande ^Soforthilfegesetz - SHG -). Textausgabemit Vorwort, zusammenfassender Darstellung des SHG und desSicherungsgesetzes, Kurzkommentar zu den einzelnen Para-graphen d"
KITZA,WOLFGANG,,,"i t z a , WolfgangFietz, M(axyo); K'W ; Mauz, lä(ichael).   Vom Umgangmit MSDOS. Eine allgemein-verständliche Einführungin 1.25 + 2.1."
KITZE,OTTO,,A,"Kitze,   OttoKitze,Otto.  Praktische Einführung in den Versicherunga-Aussendienst unter Berücksichtigung der gegenwärtigen Ver-hältnisse.Leipzig:!.Parlapanoff 1920.	C, ¡/           (30 S.)5 Kxl"
MUELLER LUTZ,H. L.,4078,A,"M U l 1 e r - L u t z , H . L .Muller-Lutz, H. L. Grundhegriffe der Versicherungs-Betriebs-lehre. Band 2: Einführung in das Rechnungswesen des Ver-sicherungs-Betriebes. 2., überarbeitete Auflage. Leit-faden der Versicherung. Band 3.Karlsruhe:Verlag Versic"
MUELLER LUTZ,H. L.,4336,A,"Müller-Lutz, H. L.Müller-Lutz, H. L. Automation der Büroarbeiten. Die elektrorvische Datenverarbeitung im BUro unter ""besonderer Berück-sichtigung des Versicherungsbetriebea. 2. »völlig neubfl-arbeitete Auflage. Leitfaden der Versicherung. Band 5,Karlsruh"
MUELLER LUTZ,H. L.,98059,A,"Müller-Lutz, H. L.Müller-Lutz , H .L. Fragen des Managements der elektroni-schen Datenverarbeitung in âer VersicherungswirtschaftVorträge auf einer Tagung des Gesamtvertoandes der Ver-sicherungswirtschaf t ... .Karlsruhe: Verlag Versicherungswirtachaf t e"
MUELLER LUTZ,H. L.,5132/40,A,"Müller-Lutz,   H.-L.	l3Müller-Lutz,H.L. Probleme der Planungsrechnung. SA. aus'Grundbegriff der Versicherungsbetrie'balehre, Band 2:Einführung in das Rechnungswesen des Versicherungs-Be-triebes. (Schriftenreihe des Seminars für Veraicherungsbetriebslehre "
MUELLER LUTZ,H. L.,5132/33,A,"Müller-Lutz H.L.	^3 ZMüller-Lutz,H.L. Das Berufabildungswerk der deutschen Ver-sicherungswirtschaft. Sonderdruck aus: Einheitliche Be-rufsausbildung bei föderalistischer Bildungsverfassung,(Schriftenreihe des Seminars für Versicherungsbetriebs-lehre an de"
MUELLER LUTZ,H. L.,5132/35,A,"Müller-Lutz, H. L.Müller-Lutz,H.L. Möglichkeiten und Grenzen der Überbe-trieblichen Rationalisierung. Sonderdruck aus ""Versiehe-rungswirtschaft"", Heft 16/196?. Schriftenreihe dea Semi-nara für Versicherungabetriebslehre an der UniveraitätMünchen, Heft 35."
MUELLER LUTZ,H. L.,5132/32,A,"MUller-Lutz. H, L.Müller-Lutz,H.L. Der VersicherungBunternehmer - Versucheiner statistischen Analyse. Sonderdruck aus ""Zeit-schrift fUr Versicherungswesen"". (Schriftenreihe desSeminars für Versicherungsbetriebslehre an der UniversitätMünchen. Heft 32.){MU"
MUELLER LUTZ,H. L.,5132/26,A,"Müller-Lutz H. LMüller-Lutz, H. L. Die Automation der Registratur im Versicberungsbetrieb. (Schriftenreihe des Seminara fürVersicherungsbetriebslehre an der Universität München,Heft 26.) SA. aus ""Versicherungswirtechaf t"" , Heft 4 u.5, 1966.München 1966,	"
MUELLER LUTZ,H. L.,5132/29,A,"Müller-     Lutz,      H. L.Müller-Lutz ,H.L. Das Organi sat ions we s en im Versicherungs-betrieb . Sonderdruck aua : Grundbegriffe der Versicherungs-Betriebslehre. Bd. 1: Einführung in das Organisations-wesen des Versicherungs-Betriebes. 3. überarb. Auf"
MUELLER LUTZ,H. L.,5132/27,A,"Müller-Lutz , H. L.¿Tf 3 2 /Müller-Lutz,H.L. Die japanische Versicherungawirtschaftin betriebswirtschaftlicher Sicht, Sonderdruck aus ""Ver-aicherungswirtschaft"", 1966, Heft 6 und 7. (Schriften-reihe des Seminara für Versicherungsbetriebslehre an derUniver"
MUELLER LUTZ,H. L.,5132/24,A,"MUller-Lutz, H.L.MUller-Lutz,H.L. Das Rechnungswesen im Versicherungsbe-trieb. Sonderdruck aus ""Grundbegriffe der Versicherungs-betriebslehre"" , Band 2. (Schriftenreihe des Seminarsfür Versicherungsbetriebalehre an der UniversitätMünchen. Heft 24.)[MUnche"
MUELLER LUTZ,H. L.,5132/23,A,"MUller-LutzH.L.MUller-Lutz, H.L. Das automatisierte Büro. Sonderdruckaus ""Das automatisierte Büro"". (Schriftenreihe des Seminara für Veraicherungabetriebalehre an der UniversitätMünchen. Heft 23.)[München: Institut für Veraicherungswirtschaft der Uni-vers"
MUELLER LUTZ,H. L.,5132/25,,"132Müller-Lutz, H.L.	3 / 3*<s A çMüller-Lutz,H.L. Betriebswirtschaftliehe Literaturaug-wahl. (Schriftenreihe des Seminars für Versicherungsbe-triebslehre an der Universität München-Heft 25.)(München: Institut für Versicherungswirtschaft derUniversität Mün"
MUELLER LUTZ,H. L.,4329,A,"Müller-Lut z,H.L.Müller-Lutz,H.L, Grundbegriffe der Versicheruogs-Betriebs-lehre. Band 2: Einführung in das Rechnungswesen des Ver-sicherungs-Betriebea. (Leitfaden der Versicherung,Band 3.)Karlsruhe: Verlag Versicherungawirtschaft,1965«Ä         (XII,192 "
MUELLER LUTZ,H. L.,98056,A,"Müller-Lutz,  H. L.Müller-Lutz,H.L. Das programmierte Büro, Mit Kurzfassungenin deutscher englischer, französischer, italienischer undspanischer Sprache. Herausg.v. H.L.M'L* unter Mitarb.v.Joachim-Bernhard Bielicki, Reinhard Grosskopf ... [u.a.]Wiesbaden¡"
MUELLER LUTZ,H. L.,5132/20,A,"Müller-Lutz , H.L.läüller-LütZjH.L. Erfordernisse einer zeitgemäasen Berufs-ausbildung in der Versicherttngswirtschaft. Sonderdruckaus Jahrbuch 1964 des Vereins fUr Versicherungs- Wissen-schaft und -Praxis in Hessen e.V. (Schriftenreihe desSeminars für Ve"
MUELLER LUTZ,H. L.,5132/18,A,"Müller-Lutz,  H.L.Müller-Lutz,H.L. Das programmierte Büro. Sonderdruck aus""Das programmierte Büro"".(Schriftenreihe des Seminare für Versicherungabetriebslehrean der Universität München. Heft 18.)Müncttenrlnstitut für Veraicherungswirtschaft,UniversitätMün"
MUELLER LUTZ,HEINZ LEO,2317,A,"Müller- Lutz,   Heinz  LeoMüller-Lutz,Heinz leo. Die verschiedenen Versicherungszweige. (Schriftenreihe ""Die Versicherung"", Band 3-)Wiesbaden:Betriebswirtschaftlicher Verlag Th.Gabler,(1964).(60 S.)7510"
MUELLER LUTZ,H. L.,5132/17,,"Hüller-Lutz,  H.I.	_ . _ ,fMüller-Lutz,H.L. Parkinsons Gesetz und die Versicherungs-wirtschaft.(Schriftenreihe des Seminars für Versicherungsbetriebslehrean der Universität München, Heft 17.)München 1963.	(10 S.)"
MUELLER LUTZ,H. L.,5132/10,A,"Müller-Lutz,  H. L.Müller-Lutz, H. L. Betriebsbesichtigungen; Werbewirkung undzweckgerechte Gestaltung. Sonderdruck aus ""Ver si ehe rungs -vrirtschaf t"" , Hr. 9, 19&2. (Schriftenreihe des Seminars fürVersicherungsbetriebslehre an der Universität München,H"
MUELLER LUTZ,H. L.,5132/13,A,"Müller-Lutz,  H. L.Müller-Lutz, H. I. Rationalisierung und Betriebsgrösse.Sonderdruck aus Versicherungswirtschaft, 1962, Nr. 23.(Schriftenreihe dee Seminars für Versicherungsbetriebslehrean der Universität München, Heft 13.)München 1962.	(20 S.)"
MUELLER LUTZ,H. L.,4335,A,"Müller-Lutz   ,     H. L.Müller-Lutz , H. L.  Automation der Büroarbeiten, unter beson-derer Berücksichtigung  des  Einsatzes  elektronischer Gross-re ehe nanlagen im Versicherungstietrieb,(Leitfaden der Versicherung. Band  5).Karlsruhe : Verlag Versicìle"
MUELLER LUTZ,H. L.,5132/9,,"Hüller-Lutz , H. L.Müller-Lutz, H. 1. Automation und Versicherungswirtschaf t .Sonderdruck aus ""Jahrbuch des Vereins für Versicherungs-wiesenschaf t und Praxis in Hessen, Jg. 1961. (Schriften-reihe des Seminara für Versicherungsbetriebslehre an derUnivers"
MUELLER LUTZ,H. L.,2323,A,"Müller- Lutz,   H.   L.     ""	a32 3Müller-Lutz,H.L.; Earth,Aloys; Greb,Werner; Kuschel,Werner,Versiclierungslehre. 7, Auflage,(Max Gehlens Versicherungslehrwerk.Band 1.)Bad Homburg v.d.Höhe / Zürich: Verlag Max Gehlen 196l.(237 S.)</  /-n„6497	^ v (Dr.)"
MUELLER LUTZ,H. L.,5132/6,A,"Müller-lutz   ,   H. L.Müller-lutz, H. I. ;  Koch,Peter; Lukars eh, Gerhard.  Versiche-rungsMbliotheken  in der Welt.   (Schriftenreihe  des Seminarsfür Versicherungsbetriebslehre an der Universität München,Heft 6.)  Sonderdruck aus. ""Versicherungswirtsch"
MUELLER LUTZ,H. L.,5132/5,A,"Müller-LutS,  H. L.Müller-IutZjH.I. ; Koch, Peter, 50 Jahre Versicherungswissenschaft' in München. (Schriftenreihe des Seminars für Versi-cherungsbetriebslehre an der Universität Münöhen, Heft 5-)(München 1960/61).	(14 S.)"
MUELLER LUTZ,H. L.,4321,A,"Müller-Lutz , H. L.Müller-LutzfH.Z. Grundbegriffe der Versicherungs-Betriebs-lehre. Band 1: Einführung in die Organisation des Versiehe-rungs-Betriebes. 2. .überarbeitete Auflage.(Leitfaden der Versicherung, Band 1.)Karlsruhe¡Verlag Versicherungawirtschaf"
MUELLER LUTZ,H. L.,4311,A,"Müller-Lutz, HMüller-Lutz, H. L. Grundbegriffe der Versicherungsbetriebs-lehre. Einführung in die Organisation des Versicherungs-betriebes,(Leitfaden der Versicherung. Band 1.)""Karlsruhe-.Verlag Versicherungswirtsohaft 1959.  (12,131 S.}5213	-            "
MUELLER LUTZ,H. L.,5132/1,A,"Müller-Lutz  Heinz-LeoMüller-Lutz,Heinz-Leo ; Wiedemann,Josef. Planung einesfunktionsgerechten Versicherungsgebäudes. Ein theoretisch-praktischer Versuch in Zusammenarbeit von Architekten undBetriebswirten. (Sonderdruck aus Versicherungawissen-schaftliche"
MUELLER LUTZ,H. L.,5103/43,A,"Müller- Lutz, H        L	^*°^/?.Müller-Lutz,H.L.; Bickley. Entwicklungstendenzen in derSachversicherung der USA.(SA.a. Versicherungswirtschaft, 1958, Nr.3,4 und 5)-Karlsruhe 1958.	(12 S.)"
MUELLER LUTZ,H. L.,5132/3,A,"Müller-Lutz.  H.L.Müller-Lutz,H,L, Strukturbedingte Wandlungen in der Berufs-ausbildung der deutschen Vereicherungswlrtschaft. (Schrif-tenreihe dea Seminars für Versicherungsbetriebslehre an derUniversität München, Heft 3«)München:o.J.	(11 S.)"
MUELLER MERBACH,HEINER,3827,A,"M  üller-Merbach,   Heiner	3 $ 2rMüller-Eier bach, Heiner . Operations Research. Methoden undModelle der Optimalplanung. 2.»neubearb.u,erw.Aufläge.(Vahlens Handbücher der Wirtschafts- und Sozialwissenschaf-ten. Herausg.v.Gerhard Kade.)Berlin,Frankfurt'.Ve"
MUELLER MOEHL,ERNST,,A,"Müller     -    M  ö  h  l     ,     Ernsts.       Optionen.   Grundlagen und Strategien.Hrsg.   von E1M*-M1    ..."
MUELLER PLEUSES,JOSEPH H.,4102,A,"Müller- Pleuss , J oaeph H.MUller-Pleuss,Joseph H. Besser organisieren im BüroHandbuch erfolgreicher Organisationemethoden.Heidelberg:!.H.Sauer-Verlag,(1968).  -8°, 130 S., 53 Abb.10597"
