Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
GEWERBEKASSE,,,A,"Gewertekasee Gewerbekasse Baden ... s. Locher,Josef. 100 Jahre Gewerbekasse Baden "
GEWERBE-,,,A,"Geiserbe- Gewerbe- und Industrie-Kommentar CJK. Ï s.Brodmann,Erich. Gesetz,betreffend die Gesellschaften mit beschränkter Haftung.     1924. "
GEWERBEORDNUNG,,,A,"Gewerbeordnung Gewerbeordnung für das Deutsche Reich. Neust den Arbeits- zeitverordnungen, dem Kinderschutz-, dem Stellenvermittler-, dem Hausarbeit-, dem Schwerbeschädigten- und dem Gewerbe- gerichtsgesetz sowie der Schlichtungsverordnung und einigen wei"
GEWERBESTEUER,,,A,"Gewerbesteuer Gewerbesteuertdie Freussische, 1927...    2.A, s.Robde.H	...      1927. 0 "
GEWERBESTEUERGESETZ,,,A,"Gewerbes  teuergeset  z s.   Gesetze,die,  über die direkten Steuern im Königreich Bayern vorn 9.  Juni 1699.	1899. "
GEWERBESTEUERGESETZE,,,A,"Gewerbesteuergesetze s. Fuieting,B	[u.]     Strutz. Die preussischen direkten Steueren,	Bd III: Kommentar zu den Gewerbe- eteueren. 3.*A.	1906. 884 "
GEWERBE-UNFALLVERSICHERUNGSGESETZ,,,A,"Gewerbe-Unfallversicherungsgesetz Gewerbe-Unfallvereicbenmgsgesetz und Gesetz, betreffend die Abänderung der Unfallversiclienmgsgesetze, vom 30.Juni 1900. Textausgabe... 7.A. 8. Woedtke.E     v     ...	1901. 831. "
GEWERBEVERBAENDE,,,A,"Gewerbeverbände Gewerbeverbände,Zürcher. Jahresberichte 1948 f *""*L-Í, <""?r<* f •?•?*'<* Wirtschaftslage im Kanton Zürich. Jahresbericht des kantonalen Gewerbeverbandes Zürich. Jahresbericht des Gewerbeverbandes der Stadt Zürich. Statistik und Dokumentati"
GEWERBEVERBAND,,,A,"Gewerbeverband Gewerbeverband der Stadt Zürich 1944 s.   Gewerbe-Handbuch.,   Zürcher "
GEWINNBETEILIGUNG,,ORD 66/A-C,A,"Gewinnbeteiligung Gewinnbeteiligung, die, in der Lebensversicherung. (Son- derdruck aua Wirtschaftliche Rundschau,Nr.396» vom 27.September 1965.) Bern 1965.	(25.) "
GEYER,ERNST,,A,"Geyer , E r n s t Geyer,Ernst, Wehrsteuer - Ja oder Nein? (SA.a. Schweizer Monatshefte, 1947, Heft 6) [Zürich] 1947-	(S. 360-369) G 119 "
GEYER,E,,A,"Gayer , E Geyer,E        Zum Schicksal der Wirtecharteartikel (SA.a. ""Schweizer Monatshefte"", 1942). 0.0. 1942.	(8 S. ) 1942.... "
GEYER,ERNST,70611,A,G e y e r   .Ernst Geyer.Ernet. Volkawahl des Bundesrates? Hein! Ml&ch{ Zeh): G. Steinemann [l939].	(35 S.) W       (Dr.) 
GEYER,PH,2434,A,"G e y e r , P h Geyer.Ph .	Die Lebensversicherung in Deutschland und ihre gesetzliche Regelung. Erw.Abdruck a.d.Jahrbuch für Gesetzgebung,  Verwaltung und Volkswirtschaft.   N.F.   Jg I,  Heft  4. Leipzig:Duncker & Humblot 1876.	(VI,94 S.) ""• .   . "
GFELLER,PAUL,ORD 76,A,"Gfeller ,Paul Gf eller , Paul. Die Begünstigung des überlebenden Ehegatten nach schweizerischem Ehe- und Güterrecht. SA. a. Schweize- rische Aerztezeitung, Nr. 51 vom 23. Dezember 1966, S. 1341- 1343. "
GFELLER-CORTHÉSY,ROLAND,,A,"Gfeller-Corthéay   .Roland s.   Schweiz,   die,   vom Bau  der Alpen bis   zur Frage  der Zukunft. "
GFM-DOK.,,,A,"G r M - D o k.	______________ GfM-Dok. Ko. 151 s.   Beiz, Christian.   Suchfelder im Marketing Schrift zum 50jährigen Jubiläum der GfM . "
GHEZZI,CARLO,,A,"Ghezzi,  Carlo Ghezzi, Carlo. Jazayeri, Mehcli.  Konzepte der Program miersprachen, Begriffliche Grundlagen, Analyse und Be- wertung. ([AUS dem Englischen übersetzt von] Thoraas FrDhäuf). München: R.Oldenbourg Verlag (GmbH), 1989.  -24cm.602 S 3o252 "
GHIACCIAI,,98201,A,"Ghiacciai Ghiacciai della Svizzera. Teato e fotografie: Robert C. Bachmann. Zurigo,   Edizioni  Silva,   (1983).	-30cm.195  S.ill G Hrn Fingerhuth.                                                                                           >. "
GHIOTTI,CANDIDO,,A,"Ghiotti, Candido. Ghiotti, Candido. Il novissimo Ghiotti. Vocabolario itallano-francese e franeese-italiano. Edizione curata da Giulio Cumino. (Trentaquattresima ristampa, Torino: G.B. Petrini, 1972.        22cm. XVII, 2387 P 13221 "
RECHTSGUTACHTEN,,ORD 180,A,"Rechtsgutachten	-              7OO RechtBgutachten. zur Insolvenzgarantie gemäss Art.56 BVG bei Samraelstiftuagen, Auskuft erteilt vom Bundesamt für Justiz am I.Juni 1983- Bern,  Bundesamt fUr Justiz,   1983-	-50cm.5 Bl. Photokopie. "
RECHTSHANDBUCH,,83576,A,"Rechtshandbuch Rechtshandbuch Vermögen und Investitionen in der ehema- ligen DDR. Hrsg.von Hermann Glemm, Ernst Etzbach [u.a.] ... Bearbeitet von G.Brunner, J.Busche [u.a.]. 2 Bände. [Mit Nachträgen]. München; C.H.Beck1sehe Verlagsbuchhandlung,	1993	-- ^f"
RECHTSHILFE,,12609,A,"Rechtehilfe Rechtshilfe in Strafsachen » Entraide pénale, Schriften reihe SAV. Band 1. (Zürich), SAV Schweizerischer Anwaltverband, (1986). A	-21cm.104 S 25948                    ~ "
RECHTSINFORMATION,,,A,"Reclitsinformation   _____________o Rechtsinformation - Online. Handbuch zur Nutzung in- und ausländischer Datenbanken ... s.  Weidinger, Renate; Trüb, Volker.  Rechtsinforma- tion - Online ... "
RECHTSKUNDE,,6336,A,Rechtskuncle Rechtskunde fur Verwaltungslehrlinge. Herausgegeben vom Aargauisohen Gemeindeschreiber-Verband . . . Aarau:Sauerlander (1928).	(128 S.) 
RECHTSLEHRE,,,A,"Rechtslehre Rechtslehre für jedermann [Herausg.v.] E.E.   LienJiart. Heft  l   ff. Zürich.:Gropengies6er  [l942]_ 1943,4476 -7.   >*--í-tt^xt^5    -i' ~ '/, -¿>. if. "
RECHTSMITTELVERFAHREN,,,A,"Rechtsmittelverfahren Rechtsmittelverfahren,   die bundesgerichtlichen. Referate zum Schweizerischen Juristentag 1975 s.       ÏÏuristentag,   schweizerischer,   1975   ...  Die tundes- gerichtlichen Rechtsmittelverfahren   ... "
RECHTSORDNUNG,,11177,A,"Rechtsordnung Rechtsordnung, die schweizerische, in ihren internatio- nalen Bezügen. Festgabe zum Schweizerischen Juristentag 1988. Dargeboten von der Juristischen Abteilung der Rechts- und Wirtschaftswissenschaftlichen Fakultät der Universität Bern. Hrsg"
RECHTSPFLEGE-GESETZ,,,A,"Rechtspflege-Gesetz Kommentar zum Gesetze betreffend die zürcherisehe Rechts- pflege vom 2.   Christmon&t 1874 und 13. Brachmonat i860 s.  Sträuli,E	..,                                              1803. 0 725 "
RECHTSPFLEGE-GESETZ,,6338,A,"Rechtspflege - Gesetze	& J3 f Rechtspflege-Gesetze dea Kantons Zürich. Textausgabe. Zürich: Grell Füseli 1919.	(IV, 320 S.) 1066. "
RECHTSPFLEGE-GESETZE,,1213,A,"Rechtspflege-Gesetze Rechtspflege-Gesetze des Kantons Zürich. Textausgabe enthal- tend: 1. Gesetz betr.das Gerichtswesen im allgemeinen {Organisa- tionsgesetz}. 2. Gesetz ""betreffend den Zivilprozess (Zivilprozessordnung) 3. Gesetz betr. den Strafprozess "
RECHTSPRECHUNG,,,A,"Rechtsprechung Rechtsprechung,äie, der eidgenössischen Aufsichtskommissioner für die lohn- und Verdienetersatzordnung in den Jahren 194-0 bis 1942. [Herausg.v.] Bundesamt für Industrie, Gewerbe und Arbeit. Bern (1943).	(12+152 S.) 1943,4530.              "
RECHTSPRECHUNG,,12219/1.2,A,"Rechtsprechung Rechtsprechung, die, des Bundesgerichts im internationa- len Privatrecht und in verwandten Sechtsgebieten, Eine systematische Auswertung, [Hrsg.] von Max Keller, Garsten Schulze [u.a.]. Band I: Personen-, Familien-, Erb- und Sachenrecht, XX"
RECHTSPRECHUNG,,327,A,"Rechtsprechung Rechtsprechung In Krankenvereicherungseachen. l, 1966 - 9,1968. [Forts. s.: Krankenversicherung. Rechtsprechung und Ter waltungspraris. 1969 -  ]. Bern, Bundesamt für Sozialversicherung / Kranken- und Unfallversicherung, 1966 - 1968.	-30cm "
RECHTSPRECHUNG,,12416,A,Rechtsprechung Rechtsprechung zum Architektenrecht. Eine systematische Zusammenstellung in Leitsätzen = Jurisprudence sur le droit de l'architecte. Répertoire systématique de déci- sions juridiques. Von Claudia Schaumann. (Beiträge aus dem Seminar für sch
RECHTSPROBLEME,,,A,"Rechtsprobleme Rechtsprobleme der Allfinanz. Hrsger: Dieter Zobl s. Zobl, Dieter (Hrsger}. Rechtsprobleme der Allfinanz. Tagungsveranstaltung vom 26. Mai 1997 ... "
RECHTSPROBLEME,,12307,A,"Rectitsproblerae	/ Reehtsprobieme  der Bankpraxis.   Beiträge  von Werner  de  Ca- pitani,   Walter Egger [u.a.]. Hrsg.von Peter Forstmoser. (Baakwirtschaftliche Forschungen.  Band  36). Bern,Stuttgart,   Verlag Paul Haupt,(1976).       -23cm.128 S. 21986"
RECHTSPROBLEME,,1685,A,Rechtsprobleme Recbtsproblerae von Stadtgemeinden. Dem Schweizerischen Juristenverein zur Feier des hundertjährigen Jubiläums gewidmet von Juristen der Stadtverwaltung Zürich. Zürich:Polygr.Verlag  (196l).	(234 S.} 6256 
RECHTSSEMINAR,,,,"ñecfctsseminar Rechtsseminar,  Luzerner»   1986:   SozialverBicnerungsrecht s.       Sozialvereicfaerungsrecht. Luzerner Rechtsseminar 1986   ... ""¿Tí "
RECHTSSPRACHE,,,A,"Rechtssprache Rechtesprache Englisch-Dautsch. Banner, Rüdiger; Tooth, Jeffery.  Rechtssprache Englisch-Deutsch ... "
RECHTSSTUDIEN,,,A,"Rechtsstudien (Rechtsstudien,Hamburger.  VI) s.Tsirintanie,Alexander H         Die Oder-Polize. 1950, 1818 "
RECHTS- UND STAATWISSENSCHAFTEN,,,A,"Rechts- und Staatswissenschaften (Rechts- und Staatswissenschaften. Band 11) B. Ehrenzweig,Albert. Deutsches ^österreichisches) Ver- siehe rungsvertragsrecht.	1952 "
RECHTSWOERTERHANDBUCH,,,A,"Rechtswörterbuch Rechtswörtertouch, s.   Piccard,   Robert   ...   . "
RECHTSWOERTERBUCH,,,A,"Rechtswörterbueh. Rechtswbrterbuch in vier Sprachen (Edgard Le Docte) s.  Le Docte, Edgard.  Dictionnaire de termes juridiques en quatre langues = Diccionario jurídico en cuatro idiomas = Legal dictionary in four languages « Rechtswörterbuch, in vier Spra"
RECHTS-ZEITSCHRIFT,,,A,"Rechte-Zeitschrift Rechts-Zeitschrift, Deutsche. Beiheft VIII e. Boehmer.Gustav. Die Einwirkungen des zweiten Weltkrieges, der Nachkriegszeit und der Währungsreform auf privat- rechtliche Verhältniese.	1949 "
RECIPES,,87937,A,"Recipes Recipes, numerical, in C. The art of scientific compu- ting. By William H. Press, Saul A. Teukolsky a.o. 2nd edition, (reprint). (Cambridge): Cambridge University Press, (1996). -25cm.XXVI,994 p, 37'829	™ "
RECK,OSKAR,93245,A,"Reck, Oskar Reck,Oskar. Ist die Schweiz Überfremdet? Frauenfeld,Stuttgart : Verlag Huber,{1969). -80, 56 S 10777 "
RECKHENRICH,STEFAN,85849,A,"Reckhenrich ,  Stef an Reckhenrich, Stefan.  Versicherungsunternehmen auf Ge- genseitigkeit in Frankreich. Ein Vergleich mit dem deut- schen Versicherungsverein auf Gegenseitigkeit. Beiträge zum Privat- und Wirtschaftsrecht. Heft 54. Karlsruhe: VVW (Verla"
RECKZEH,PAUL,2954/A,A,"Reckzeh, Paul Reokzeh.Paul. Abriss der versicherungsmedizinischen Patho- logie. Die Bedeutung von Krankheiten und Gebrechen für die öffentliche und private Versicherung ale Grundlage ärztlichei Gutachtertätigkeit . Berlin:Urban & Sohwarzenberg 1929.	(VIII"
RECLAM,,,,"B e o 1 a n Reclame Universal BibliotheJc Davon sind keine RW angelegt jgordea, obschon von dieser Serie etliche Werke vorhanden sind. O "
RECOMMANDATIONS,,,A,"Recommandations Recommandations, Swiss accounting and reporting, 1997. ARR No. 0-14 / ARR """"Accounting and reporting recommanda- tions / FER Fachkommission für Empfehlungen zur Rech- nungslegung. Zürich: Treuhand-Kammer, 1997.	-2lern.91 p, 36403 "
RECOPILACION,,84043,A,"Recopilacio'n Recopilación legislativa de seguros privados AMAFEX. [Redaccionado de] Juan Emilio Aldaa Isanta, Ernesto Caballero Sánchez, Joae Elias Gallegos Romero [y] Francisvo Muñoz Bonhiver. [con modif icaconés hasta el 30.9.1972.] - Madrid:Imp.Editor"
RECORD,,70015/A,A,"Record Record,the,   of the American Institute of Actuaries. Vol.1,1909 ff.-     2$ (Chicago, Illinois) 1677, "
RECTOR,RUSSELL,,A,"R ector  ,  Russe l J.______________________ Rector, Russell; Alexy, George.   Das 8086/8088 Buch. Programmieren in Assembler und Systemarchitektur. (Aus dem Amerikanischen Übersetzt. ?. Auflage). (München), te-wi (Verlag GmbH, 1982).  -22cm.IX,[54o] S. "
RECUEIL,,,A,"Recueil Recueil administratif des assurances. Constitution, fonc- tionnement et contrôle des sociétés d'assurance; questions fiscales, pénales, sociales et professionnelles. Documentation constamment tenue à Jour. Orléans [194.] •^ "
RECUEIL,,7021,A,"Recueil	7021 Recueil de documente relatifs au* assurances sur la vie. Réunis par le Ministère du Travail, de l'Hygiène, de l'Assi- stance et de la Prévoyance sociales (Direction du contrôle des assurances privées). [Ho 10 fehlt]   [Von No 1 sind 2 Ausgabe"
RECUEIL,,7491,A,"Recueil Recueil de travaux publié par la Faculté de droit de l'Uni- versité de Neuchâtel à l'occasion du centenaire de la fon- dation de l'Académie, 1838-1938. Mémoires de l'Université de Neuchâtel.  Tome XIII. Neucnâtel¡Secrétariat de l'Université 1938. "
RECUEIL,,7444,A,"Recueil-	2 4¿ u, ft ñecueil des cours [de l^Académie de droit international établie avec le concours de la Dotation Carnegie pour la paix internationale, 1927/IV. Tome 19 de la Collection. Parie¡Hachette 1928.	(650 p.) "
RECUEIL,,7422 D,A,"Reçue il Recueil dee loie, décrets, circulaires et autres documents administratifs. Pubi.p.1.Dépôt des Lois. Paris:A.Muzard 1914-1919. "
RECUEIL,,1435,A,"Recueil Recueil des lois,  décrets et arrêtés concernant l'administra- tion des contributions directes et du cadastre 1789-1909- Paris.-Dupont 1910.	(XV,977 S.) "
RECUEIL,,522,A,"Recueil	522 Recueil des lois usuelles et des décrets, arrêtés et circulaires d'intérêt général... Année 1918-1937. Paris 1918-1937. "
RECUEIL,,7022,A,"Recueil	7022 Recueil des sommaires de la ¿urisprudence française et re- cueil dee lois usuelles réunie. [I]î Fascicule de jurisprudence. [II]:Fascicule de législation et tables. Année 45,1938 - Parie 1938- "
RECUEIL,,1423,A,"Recueil Recueil général des textes concernant les assurances sociales loi, règlement, décrète, ... Ministère du Travail et de 1& Prévoyance sociale. [Paris] 1951.	(468 S.) "
RECUEIL,,70527,A,"Recueil Recueil officiel des lois, décréta et arrêtés de la Répu blique et Canton de Neuchâtel. 3. éd.	Tome II. Neuohâtel:A,Seiler,Impr.  1924.	(846 p.) "
RECUEIL,,102,A,"Recueil	102 Recueil officiel des lois et ordonnances de la Confédération suisse. [Année] I848ff.- Berne:K.J.ffyss 1849- ,• "
RECUEIL,,7480,A,"Recueil Recueil officiel des poètes; lois fédérales, ordonnance sur les postes, dispositions de détail. Décembre 1910. [Berne 1910]	(424 S.) "
RECUEIL,,72385,A,"Recueil Hecueil périodique des assurances, doctrine, Jurisprudence, législation. Revue mensuelle. Année 43,1925 - f£ Paris-.G.Godde 1925 - "
REDDALL,ARTHUR H,3578,A,"Reddall, Arthur  H 3 Reddall.Arthur H        Publicity methods for life under writers. The international life underwriters library. Hew York:F.S. Crofts & Co. '1927-        (VIII, 356 p.) "
REDEN,,7045/44,A,"Reden	7045/ 44 Reden,eidgenössischet gehalten an der Akademischen Gedenk- f.eier der Eidgenössischen Technischen Hochschule zürn 650- jährigen Bestehen der Schweizerischen Eidgenossenschaft von. .. (Kultur-und staatswissenschaftliche Schriften Heft 24). Z"
REDEN,,70509,A,"Reden Reden, [gehalten] am 17. Juli 1937 im Sitzungssaal der Mün chener RückverBicherungs-Gesellschaf t, München. München:C.Wolf & Sohn.Dr.   1937	(102 S.) "
REDEN-BERATER,,,A,"Reden-Berater Reden-Berater,   der.  Handtuch für erfolgreiche Reden im Betrieb,   in der Oeffentlichkeit und im Privatleben. /ftrü (Bonn)î Verlag Norman Rentrop, (1989 -1993).    -23cm. •Ordner. "
REDLICH,HANS,7885/6,A,"Redlich,  Hans Redlich, Hans.  Eine Lebensversicherungs-Inetruktion in Briefform. Berlin :ïïallmann 1928.	(23 S.) "
REES,JAN VAN,,A,"R e e s  ,  Jan  van s.  Glossary of marketing research ([in six languages] English, français, deutsch, italiano, español, nederlands). Editor: J'v'R' ... "
REEXAMEN,,97476/F,A,"Reexaraen Reexamen et refonte de la méthode de calcul de l'indice suisse des prix à. la consommation.Rapport du 7 septembre 1982 de la Commission, de statistique conjoncturelle et sociale à l'intention du Conseil fédéral. [en allemand et en français] [Ber"
REFERENDUMSVORLAGEN,,,A,"Referendumsvorlagen Referendumsvorlagen,   dringliche Bundesbeschlüsse,   Volks- initiativen,   Volksabstimmungen,   1848  ff 3.       Schweiz /   Gesetze und Verordnungen.       Referen- dumsvorlagen,   dringliche Bundes""beschlüsse   . . . "
REFERENZHANDBUCH,,86337,A,"Referenzhandbuch Referenzhandbuch: Direktiven und Schalter der MICRO FOCUS COBOL/2 WORKBENCH. 2. Auflage. (Ludwigsburg: GID Gesellschaft für Informationstechno- logie und Datenverarbeitung mbH, 1991).    -21cm.265 S. 29656	™ "
REFORM,,7705,,"„    * Reform Reform, die, der Sozialversicherung; eine Schicksalsfrage des deute eben Volkes. Vorschläge der Vereinigung der Deutschen Arbeitgeberverbände. Berlin 1930.	r fr                 (52+9 S.) "
REGAMEY,MARCEL,,A,"Regamey, Marcel Hegamey,Marcel. les finances de la Confédération et le fédéralisme. Neuchâtel:Impr.Centrale 1942.        (2? S.) "
REGARDS,,1714,A,Regards Regards sur le droit suisse - Aujourd'hui et demain = Das schweizerische Recht - Besinnung und Ausblick. Recueil publié par la Société Suisse des Juristes à l'occasion de l'Exposition nationale suisse Lausanne 1964= Festschrift herausgegeben vom S
REGELE,LUDWIG,,A,"Regele     ,     Ludwig s.       Conte,   Giuseppe.     Wörterbuch  der Rechts- una Wirt- schaf tssprache   .,.  unter Mitarbeit von L'R1    ... "
REGELN,,82221,,"1 n Regeln für Maschinenachreiben. Taschenausgabe von DIN 5008, Berlin:Beuth-Vertrieb (1965).	(47 S.) 7289 "
REGELSBERGER,FERDINAND,1548,A,"Regelsberger .Ferdinand RegelBberger, Ferdinand. Fandekten. fid I. (Systematisches Handbuch der deutschen Rechtswissenschaft. Abt.I, 7.Teil,Bd I.) leipaigrDunoker & Humblot 1893.         (XVIII,717 S.) mi/{ 741	W »   (Prof.Dr.Univ.GtSttingen "
REGELUNG,,,A,"Regelung Regelung,die reicbsgeaetzlicne, des Versicherungswesens SA.a,cU""Annalen, des Deutschen Reiohs für Gesetzgebung, Ver- waltung und Statistik"" 1880. Leipzig-.G.Hirt 1880.	(22 S.) 58B                     ™ "
REGIERUNGSETAT,,,A,"Regierungee   tat Regierungsetat  des Kantone  Zürich, s.   Zürich   (Kanton):   Regierungsetat "
REGIERUNGSRATSBESCHLUSS,,,A,Regierungsratsbeschluss Beschluss des Regierungerates    RRB s.  Zürich/Kanton.  Verwaltungsgericht des Kantons Zürich ... 
RÉGIME,,1083N,A,"Regime Régime,le, fiscal et l'assurance sur la vie dans les pays du Marché Commun, la Grande Bretagne et les Etats Unis. = Tax laws and life insurance in the E.E.G. countries ... = Recueil des articles publiés dans le ""Verzekerings-Archief"" au sujet des i"
RÉGIMES,,,A,"Régimes Régimes dee allocations pour perte de salaire et de gain, Recueil des dispositions en vigueur au 1er juillet 1942. [Publ.p.l1] Office fédéral de l'Industrie, des Arts et Métiers et du Travail. [Berne 1943]	(211 S.) 1943,4138.               ™ "
RÉGIMES,,97128,A,"Regimes Régimes, les différents, de retraite en France, [Ptibl.p.l.] Société suisse d'Assurances générales sur la vie humaine. [Siège spécial pour la France,Paris]. (Paris 1961) ,	(105 p. ) / Von Qrg.	/ "
REGIO,,,A,"Regio Regio decreto 4 gennaio 1925, n.63. Approvazione del rego- lamento per l'esecuzione del Regio decreto-legge 29 aprile 1923, n.966, concernente l'esercizio delle assicurazioni private. Roms.:Centenar! 1930.	(S. 51-110) "
REGION ZUERICH,,,A,Region  Züri c h_________________ Region Zürich: Gemeinde-Atlas der Region Zürich s.   Gemeinde-Atlas der Region Zürich. 
REGIONALSPITAL,,5716,A,"Regionalspital Regionalspital St. Maria, Visp. (Koordination und redaktio- nelle Bearbeitung: Arnold P fammatt er, ) [Visp;Hegionalspital St.Maria,)1973 -  - 23x23 cm. 126 S Ìli. G 1067 "
REGIONALVERKEHR,,94814,A,"Regionalverkehr Regionalverkehr ZUrich. (Herausg. : Behördendelegation für den Regionalverkehr ZUrich.) ZUrich [1968].  -4°, 23 S., ill. "
REGISTER 1962,,93090,A,"Register Register, schweizerisches, der Ingenieure, der Architekten und der Techniker - Registre suisse des Ingénieurs, des Architectes et des Techniciens - Registro svizzero degli Ingegneri, degli Architetti e dei Tecnici. [Ausgabe] 1955 [nebst] Nachtrag"
REGISTER,,91675,A,"Register Register Über Gesundheitsstatistiken 1981 = Répertoire des statistiques sanitaires 1981. Umfrage der ad hoc Ar- beitsgruppe fUr Vital- und Gesundheitsstatistik des Eidg. Departements des Innern im Jahre 1977, {teilweise ergänzt und überarbeitet a"
REGISTRE,,,A,"Registre Registre, le, foncier en Suisse s.  Grundbuch, das, in der Schweiz ... Bearbeitung: Bundesamt fUr Justiz; Amt für Grundbuch ""und Bodenrecht = Le registre foncier en Suisse ... "
REGISTRIERUNG,,97555,A,"Registrierun Registrierung, die definitive, der Personalvorsorgeein- richtungen. Konzept der Aufsicht, Aufgaben von Experte und Kontrollstelle, aktuelle Rechtsprobleme. Eine Infor- mationsveranstaltung ... 15« August 1988, Hotel Zürich. Unter Mitwirkung v"
REGISTRO,,,A,"Registro Registro, il, fondiario nella Svizzera Grundbuch, das, in der Schweiz ... Bearbeitung: Bundesamt für Justiz; Amt für Grundbuch und Bodenrecht = Le registre foncier en Suisse ... = II registro fondiario nella Svizzera "
REGLEMENT,,,A,Reglement Reglement betreffend die schweizerischen Brevets und Bewilligungen für Plugperaonal (vom'51. März 1943). [nebst] Aenderungen und Ergänzungen... vom 31. März 194?. [Herausg.v.] Eidgenössischen Luftarnt. [Bern 1943]. G 97 (39+7 S.) J 
REGLEMENT,,5103/37,A,Reglement	5f93/ Reglement für Stockwerkeigentümer-Gemeinschaften. Eidg.Justizabteilung. Entwurf: Januar 1959- Bern 1959-	<17 S.) 
RÈGLEMENT,,,A,"Règlement Règlement concernant lee torevete d'aptitude et les licences suisses""du personnel navigant (du 31 mars 194?)* [Avec] modifications et compléments... du 31 mars 1943. [Publ.p.l'joffice aérien fédéral. [Berne 1943].	(23+7 S.) G 97 "
REGLEMENT,,"5136/62,63",A,"Reglement Reglement Über die eidgenössischen Diplomprüfungen, für Versicherungsfachleute . Wabern:   Büchler &  Co.AG.,   1965.	(12  s-) "
REGLEMENT,,5138/18,A,"Reglement Reglement über die eidgenossischen Diplomprüfungen für Ver sicherungsbeamte . Bern:Buchler,Dr.   1950.	(10 S.) K 4065 "
REGLEMENTATION,,70731,A,"Réglementation Réglementation du commerce des déviées [en] France [Publ.p.l.] Banque des Règlements Internationaux. 6e édition. Baie 1943.	(177 S.) 1943,4145 "
RÈGLEMENTATION,,,A,"Réglementation Réglementation du control des assurances sur la vie, des entreprises de capitalisation et des sociétés d'épargne, Recueil de documents relatifs aux assurances sur la vie.,. II Paris:Impr.Nationale 1930.	(291 p.) "
RÈGLES,,82071,A,"Règles Règles administratives d'édification des locaux d'habitation industriels et commerciaux. Textes et commentaires. Numéro hors série. Paris¡Moniteur des travaux publics et du bâtiment 1961. (XXIII,234+ LXVIII p.) 6060 "
REGLI,EUGEN,,A,"Regli   .Eugen Regli,Eugen.    Die Umwandlung von Genossenschaften in Handels- gesellschaften nach der Verordnung des Bundeeratee vom 29.  Dezember 1959- Altdorf:Huber,Dr.  1942.	(125 S.) 1944,4819.                                          W              "
REGLI,FLAVIUS J. A.,2914,A,"Regli .Flavius  J. A. Regl i , Flavius J.A. Soziale Sicherheit. Eine sozial- und wirtschaftsethische Untersuchung mit besonderer Berück- sichtigung der Schweiz und der internationalen Solidari- tät. (Die Soziale Sicherheit. Beiträge zu ihrer Erfor- schung"
REGNAULT DE BEAUCARON,RENÉ-MARC,93076,A,"Regnault    deBeauoaron	^'3 °? C Begnault de Beaucaron,René-Marc.   Les sociétés  d'assurances à forme mutuelle. Paris ¡Librairie du Recueil Sirey 1952.    (157 S.) K 2591	(Dr.)                X? "
REGRESS,,320,A,"R e g r e s s Regress, der, in der Praxis = Le recours en pratiaue. Ju- biläumsausgabe 35 Jahre ASEA (Association suisse des di- plômés fédéraux en assurances) . (Bern), Schweizerischer Versicherungskurier, [l98l]. A	-21cra.63 S "
REGUL,RUDOLF,84014,A,"Regul .Rudolf Regul, Rudolf ; Renner »Wolfgang . Finanzen und Steuern in der Europäischen Integration. (Die Entwicklung des Steuerwesens seit dem ersten Weltkrieg. [Heft J6) . Amsterdam:Internationales Steuerdokumentationatmro,1966. - 25 cm. 140 S. "
REGULA,M.,85269,,"H e g u 1 a  ,  M. Régula, M.; Jerne,), J.  Grammatica italiana descrittiva su basi storione e psicologiche, 2a edizione riveduta e ampliata. Bern,München, Francke Verlag, (1975).      -20cm.336 p 24018	^ "
REGULATIONS,,71705/1.2,A,"Regulations Regulations relating to foreign funds control, -united States.  [Bestimmungen über die Kontrolle der Auslandsguthaben in den Vereinigten Staaten]. [Pubi.by the] Bank for International Settlements. [With] supplement. Basle 1944. 1944,4867.	W "
REGULATIONS,,2787,A,"Regulations Regulations, statutory, of 18 April 1984 relating to Oc- cupational retirement, survivors' and disability pensions (BW 2). [Hrsg.vom VPLJ. o.O. [l986].	-21om.26 Dr. Fear "
REGULATIV,,"93405/D,F,I",A,"Regulativ Regulativ über die Freizügigkeit zwischen Personalvorsor- geeinrichtungenfFreizügigkeitsregulativ. [Herausgegeben] vom Verband Zürcherischer Kreditinstitute). Stand: I.Januar 1977. ([Zürich], Berichthaus Dr., [l976]).      -22cm. 8 S. "
REHBEIN,HANS,98091,A,"Rehbein  ,  Hans	O& //\___ Rebbein, Hans.   BASIG - leicht gemacht.Eine BASIC-Ein- fUhrung und 50 vollständige Uebungsaufgaben mit Lösungen, 2.neubearbeitete und erweiterte Auflage. (VDI-Taschen- bücher. T 37). Dusseldorf, VDI-TTerlag GmbH, (1974).    -21"
REHBERG,JOERG,83238,A,"R e h b e r g ,  Jörg Rehberg, Jörg; Hohl, Markus.  Die Kevision des Zürcher Strafprozessrechts von. 1991. Zürich: Schulthess Polygraphischer Verlag (AG), 1992. A	-23cm.XI,86 S. 30467 "
REHBINDER,MANFRED,87209,A,"Rehbinäer      ,      Manfred Rehbinder, Manfred. Schweizerisches Arbeitsrecht. 13., neubearbeitete Auflage. (Stämpflis juristische Lehrbücher). Bern; Verlag Stämpfli+Cie AG, 1997.        -23cm.290 S 36029 "
