Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
MANES,ALFRED,6014,A,"Manes .Alfred Manes,Alfred. Grundzüge des Versicherungswesens (Privatver sicnerung). 3.*A.  9.-13.Taus. Aus Hatur und Geisteswelt. Bd 105. BerliniB.G.Teubner 1918.	(12? S.) 826 "
MANES,ALFRED,72052,A,"Manea   , A 1 f - r e d Manes, Alfred. Versicherungswesen 2.*A. Leipzig:Teubner 191?.	(14,485 S.) f "
MANES,ALFRED,1508,A,"Manes,  Alfred Manes, Alfred. Das Reichsgesetz Über die privaten Versiche rungsunternehmungen vom 12. Mai 1901 mit Erläuterungen. 2. *A. v. Otto Hagen. Tübingen :Moar 1909.	(X,398 S.) 1024	(Prof .Dr.) "
MANES,ALFRED,7890/V A+B,A,"Manes .Alfred Manes,Alfred, Einführung in die Versicherunge-Praxis. Eine Sammlung von Formularen und Aktenstücken aus dem Betrie- be aller Zweige der Privat- und der Sozial-Versicherung. Bd I:Privat-Versi oherung. Bd II.'Sozial-Versicherung. Tübingen:J.G."
MANES,ALFRED,6074,A,"Manes,     Alfred Manes.Alfred.  Die Arbeiterveraicherung. (Sammlung Göschen.[Band]26?J. 6*7? Leipzig:Göschen 1905-	(130 S.) "
MANEUVRIER,GANOT,3458/1.2,A,"Maneuvrier.Ganot Maneuvrier,Ganot. Traité élémentaire de physique. 22e édition, entièrement refondue... [avec] 882 gravures integralées dañe le texte et une planche en couleur. 2 volumes. Paris¡Hachette 19Ö3-	(1031 P.) "
MANG,DIETER,,A,"Mang  ,  Dieter s.   Duden,  üriefe gut und richtig schreiben ». ... (Redaktionelle Mitarbeiter: Wolfgang Eckey, D'M' ...). "
MANGOLD,F.,,A,"Mangold , F Mangold,F         Die Arbeitslosigkeit in Basel im ffinter 1903/04. Mitteilungen des Statistischen Amtes des Kantone Basel Stadt, Ho.2.' Basel¡F.ïïittnier 1904.	(27 S.) 58B       .                                                  ^       (Dr.)"
MANGOLD,FRITZ,,A,"Mangold,  Fritz e. Wirtschaftsfragen,schweizerische ;  Festgabe für F.U.... 1941 "
MANGOLD,FRITZ,5230,A,"Mangold .Fritz ìiangold,F[ritz]. Die Zement- Kalk- -und Gips-Industrie in der Schweiz. Denkschrift zum fünfzigjährigen Beatehen des Vereine Schweizerisoher Zement-, Kalk- und Gips-Fabrikanten 1881-1931 (Baeel:G.Böhm 193D.	(191 S.) 1875                    "
MANHART,THOMAS,12365,A,"M a n h a r t  ,  Thomas Manhart,   Thomas.       Die Aufhebung mit Liquidation von Stiftungen,   insbesondere  von Personalvorsorgestif tungen (Diss. Univ. Zürich) .   Zürcher Studien zum Privatrecht.   53 Zürich, Schultheas Polygraphischer Verlag, (1986"
MANI,HANS,97087,A,"Mani, Hans Mani,Hans. Entwicklung, Bedeutung und buchhalterische Be handlung des Rückversicherungsdepots in der Transportver sicherung. 0.0. [1953].	(3? G 454 "
MANIN,PHILIPPE,,A,"Manìn     ,     Philippe s.       Groux,   Jean;   M'P1.       Die Europäischen  Gemeinschaf- ten  in  der Völkerrechtsordnung. "
MANNHART,KARL,,A,"Mannhart,     Karl s.   Guggenheim,Kurt.   Tagebuch am Schanzengraben, "
MANNHEIMER,,,A,"M a n n h e ìmer Mannheimer Vorträge zur Veraicherungswissenschaft s.  Vorträge, Mannheimer, zur Versicherung- Wissenschaft ... "
MANSFELD,WERNER,7045/C,,"ansíela »Werner Mattsfeld,Werner,; Arbeitsreoht; Sammlung der gesetzlichen Vorschriften zur Regelung der Arbeitsverhältnisse. Textausgabe mit Verweisungen, Uebersichten und kurzen An- merkungen nebst ausführlichem Sachregister* 21.*A.   (58.-60.Taus.) (Sa"
MANSION,J.E.,,,"ana i on , J. E. s. Harrap's shorter French and Engliah dictionary, "
MANTEL,H.H.,,A,"Mantel, H         H Mantel,H       H        Die Einführung der Allgemeinen Quellensteuer eine Staatsnotwendigkeit. Ein Vermi t tilings - Vorschlag zum Eidgenössischen Steuerprogramm im Hamen zahl- reicher Steuerpflichtiger. Beru-.Pochon-Jent.Dr. [l94.]	(1"
MANTEY,WERNER VON,1116,A,"Mantey,Werner    von Mantey,Werner von und Georg Kemnitz.    Reichssteuergesetze. Gesetze allgemeinen Inhalts,  Besitz-,  Verkehr- und Verbraucl steiiergesetze...     [mit] Nachtrag. Textausgabe mit ausführlichem Sachregister. (Schwabachers Sammlung ""Deut"
MANTON,KENNETH G.,,A,"Mantón  ,  Kenneth  G. s.  Forecasting the health of elderly populations. Editors: K'G.M' ... "
MANUAL,,,A,Manual s.a.   Unique  Manual   ... 
MANUALE,,,A,"Manuale Manuale, nuovo, del diritto svizzero. Raccolta delle leggi e ordinanze usuali della Confederazione. Volume I [e] II. Pubblicato dalla Cancelleria federale conformemente alla decisione del Consiglio federale del 30 novembre 1945* Aggiornato al 1° s"
MANUALI,,2397,A,Manuali Manuali d'assicurazione. Pubbl. sotto gli auspici della Commissione svizzera per gli esami professionali in materia d'assicurazione. Vol. I - Lugano:Tipografia Editrice S.A\  1942- 
MANUEL,,,A,Manuel Manuel d'instruction programmée I s. Introduction à l'assurance sur la vie (3 vols) 
MANUEL 1959,,307,,"U a n. u e 1 Manuel de l'assurance populaire. Edition 1946, 1948, 1952 Co ire ¡Ebner 1946 - K 278 "
MANUEL  18 1959,,81916,A,Manuel	•/</ S'fj-*? f                  8l'9l6 Manuel des bourses suiçses. 8me édition 1939- Lausanne : Irapr. Centrale 1939- 1939:2789 
MANUEL,,3121,A,"Manuel Manuel des méthodes d1exploitation des données. Premiere partie. Edition provisoire. Préparé en commun par LleJ Bureau de statistique des Nations Unies,New York [et la] Division de la statistique.Organisation des Nations Unie: pour l1alimentation e"
MANUEL,,1035,A,"Manuel Manuel, nouveau, du droit suisse. Recueil des lois et ordonnances usuelles de la Confédération. Volume I [et] II, Pubi.p.1. chancellerie fédérale conformément à la décision du Conseil fédéral du 30 novembre 1945. Etat au 1er septembre 1946. Zurich¡"
MANUEL,,2493,A,"Manuel Manuel, petit, d'assurance sur la rie. (Texte: Otto Span- ni; traduction française: Marcel Matthey; illustrations: Rudolf Levers. 3e édition). ( Zurich, Union de compagnies suisses d' assurances sur la vie, Service de presse, 1978).	-21cm. 78 p. il"
MANUEL,,2477,A,"Manuel Manuel, petit, d'assurance sur la vie. (Texte:0tto Spanni Traduction française: Marcel Matthey. Illustrations: Rudolf Levers.) 2e édition. ( Zurieh;Union de compagniea suisses d'assurances sur la vie/Service de presse,1974.)       - 21 cm. 78 p. "
MANUEL,,2475,A,"Manuel Manuel, petit, d'assurance sur la vie. (Texte: Otto Spanni Traduction françaises Marcel Matthey. Illuatrations: Rudolf Lèvera.) (Zurich; Union de compagnies suisses d'assurances sur la vie- Service de presse, 1964.)	(77 p.) "
MANUEL,,97179,A,"Manuel Manuel, petit, de l'inspecteur principal [Maschinenschrift] 0.0.u.J.	(15 p.) "
MANUEL,,82123,A,Manuel 82'123 Manuel pratique des assurances sociales. [Avec suppléments.]  -? . ausgeschiadenl Bibliothek RA [Paris:!).O.C.I.S.   (Documentation du Comité  Central des Institutions  Sociales)   1962  -] 6533 
MANUELS,,,A,Manuels Manuels d'assurance. Pubi.s.l. auspices de la Commission suisse pour les examens professionnels en matière d'assurance. [Vol.] I -      < Laueaune : Payot 1942- 
MANY FACETS,,31028,A,"Many  facets Many facets of graph theory, the. Proceedings of the conference held at Western Michigan University, Kalamazoo/MI., October 31 - November 2, 1968. Edited by G.Chartrand and S.F.Kapoor. Lecture notes in mathematics. Vol.110. BerlinfHeidelberg,"
MANZ,MICHAEL,,A,"Mans  ,  Michael a.   Fietz, M(aryo); Kitza, W(olfgang)} M'M* . Vom Umgang mit MSDOS. Eine allgemein-verständliche Einführung in 1.25 + 2.1. "
MAO,TSE-TUNG,,A,"Mao     T  s  e  - T  u n s.   Worte  des  Vorsitzenden  Mao  Tse-Tung, "
MARAN,RICHARD,86169,,"U a r  a n     .     Richard Maran, Richard.      HyperCard quicK start.  A  graphies ap- proach.  Text pages by Gord Graham and Lynne Hoppen. Carmel,IM:   Que Corporation,   (1988),	-24cm.IX,38? P 2 8330                                               ""' "
MARBUCH,FRITZ,,A,"Marbach,   Fritz a.  Víettbewerbspolitik     in der  Schweiz.  Pestgabe  zum 80.Geburtstag von F'M'.   (1972). "
MARBACH,FRITZ,266A,A,"Marbach.Fritz MarbachjFritz, Rund um Kaufkraft und Index. Orientierungen [der] Schweizerischen Volksbank, Nr.49, September 1966. [Bern] 1966.	(15 S.) "
MARBACH,FRITZ,93081,A,"M a r t> a c h  , Fritz	¿? 3 o <fV Marbach,F[ritz].  Die Schweizerische Käseunion.   (Kritische Darstellung der Käseroarktordnung). (Bern:Baumann,Dr.  1952).	(17É s<ï G 431	^   (Prof.Dr.) "
MARBACH,FRITZ,5518,A,"Mart a ch,  Fritz	5518 Marbach,Fritz. Theorie deß Mittelstandes. BernrFrancke (1942).	(425 S.) K 157	^       (Prof .Dr.) "
MARBACH,FRITZ,7867/T,A,"M a r b  a c  h   .Frita .Marbaoh, Fritz. Vom Wesen und der Funktion des Geldes Die öffentliche Wirtschaft. Heft 17. Bern:A.Francke   (1936).	(119 S.) 2222                                                      W           (Frof.Dr.) "
ASSURANCE,,2984,A,"Assurance As3u.ran.ee, l', sur la vie. [Publ.p.l1] Union professio- nelle des Entreprises d'Assurances beiges et ^trangerea opärant en Eelgique. [lllustr.] (Bruxellea 1966.)	ff' v       (32 p,) "
ASSURANCE,,2064,A,"Assurance	X/0 » <£* Aesurance,!1,  eur la vie snisse. Paris^I'AsQurance-Vie""  1939.	(43 S.) "
ASSURANCE-ACCIDENTS,,12522 E,A,"Assurance-accidents Aesurance-accidenta.  Message a l'appui d'un projet de loi föderale sur l'assurance accidenta du 18 aout 1976. [Berne, Office central federal des imprimÄa et du mat6- riel], 1976,	^           -21cm.163 p« "
ASSURANCE-ACCIDENTS,,12522/F,,"ssurance     -     accident Aßsurance-accidents.       Rapport de  la Commission  d'experte ofcargäe d'examiner la r^vision de  l'asaurance-accldents du 14  septenTbre  1973. Berns,   Office  central f6d&ral des  imprim^s  et du mat<5riel, 1973.	-21cm, 22"
ASSURANCE-,,,A,"Assurance  — Aeeurance-accidents, Lol sur l'assurance-accldents Unfallversicherung. Bundeagesetz ü""ber die Unfall- Teraicherung. "
ASSURANCE,,19007,A,"Assurancs	.-/ # 17 o  Assurance Companies Rulee, 1950. [London:](Her Majesty'e  Stationary  Office,   19&5.) ^         25x16 cm. 20 p. "
ASSURANCE,,7033,A,"Assurance Assürance,!1, frangaise et la Prirae. Revue mensuelle N.S. 4o, 1947 - 41,1948. [Forts.v.:.La Prime]. Paris 1947-1948. "
ASSURANCE-INVALIDITÉ,,2663,,"^ ^ & 3 , rfegleraent , ordonnances , Assurance-invalidite Assurance-invalidite . Loi Index alphabötique. Etat au Berne 1973- "
ASSURANCE,,2663,A,"Assurance Assurance-invaliditö .   Directlvgs concernant l1 invalid! t ä et l'impotence dans l' assurance-invalidit^ . Valables d&s le ler javier Berne, Office central föderal dea imprimös et du matdriel, "
ASSURANCE-INVALITITÉ,,2663,A,"Asaurance-invalitite Assurance-invalidi te . Rapport de la comnisaion f6d6rale d'experts pour l ' introduction de l ' asaurance-invalidit^ du 30 novembre 1956. (Berne 1957.)	(XIV,292 p.) "
ASSURANCE-INVALIDITÉ,,2663 A,A,"Asaurance-invalidite""         4? v (ä 3 & Assurance-invalidi t«3. La revision de l'AI. Tableau com- paratif des anciennes et des nouvelles dispositions de la loi et du reglement d'execution. Tirage & part de la RCC 1967, No 12 et 1968 No 1. Berne:Centrale"
ASSURANCE-INVALIDITÉ,,6597,A,Aasurance-invalidite Assurance-invaliditä et Assurance-vieillesse et survi- vants. Petit guide. (Edlte* par la Commission de coordi- natlon pour l1Information en matiere d'AVS/AI/APG.) Edition 1964. (Zürich 1964).	(36 p.) 
ASSURANCE-INVALIDITÉ,,2608,A,"Aseuranoe  _  invalid-ite' Assurance,!', invalidite'-vieillesse-de'ceB otligatoire. Analyse comparative des lögielations nationales et les rösultata de leur application. Etudee et Documents [du] Bureau international du Travail, S4rie M ^AsBiirances social"
ASSURANCE-MALADIE,,2668,,"ft.33urance-maladie	A £ £ 9 ions /< Assurance-maladie .   Loi   f äde""rale   -  Diapositions  d'ex^cu- tion  -  Index  alphabätique.   Etat  au   sf&T /<s**-)V/<s/~ Berne:Bureau des imprimös de la Chancellerie föderale, 1971 - "
ASSURANCE-MALADIE,,2668 E,A,"Asaurance     -    maladie	^^     o    G Assurance-maladie,  Revision partielle  de  l'assurance-mala die.Rapport et avant-projet novembre 1978. Berrxe,   Office f^dörale  des  asaurances  socialee,   1978. Ät	-21cm.   111,142  p. "
ASSURANCE-MALADIE,,2668 C,A,"Assurance  - maladle Assurance-maladie. Rapport de la commiesion d'experts Charge""© de la revieion partielle de l'assurance-raaladie du 5 Juillet 1977. Berne, Office central f^däral des imprimös et du matärlel, 1977.  -21cm. 176 p.tab. "
ASSURANCE,,91251/F,A,"Assurance Aesurance maladie prive""e( l', en Europe. Actualisation de la docuroentation sur l1importance e""conomique et ao- ciale. [l/es cahiers du CEAJ. No. 6. [en fran.sa.is,   en  anglais,   en  allemand] (Paris:   CEA  Comit^ Europäer!  des Assurancee)"
ASSURANCE,,81580,A,Aeaurance Assurance obligatoire en cas de maladie ou d'invaliditö. Tarifs de soins de santö. Arretö minietöriel du 2 mars 1951 Ministers du Travail et de la Prevoyance aociale. BruxellesiMoniteur beige 1951.	(94 S.) K 3728 
ASSURANCE,,2107,A,"Assurance Assurance privöe, l'. Ses activitöa et son röle dans la vie moderne. [publ.p.l.jtCoraitä Europöene des Aesurance.) (Paris 1965.)	(56 p.) G 861 "
ASSURANCE,,97411,A,"Assurance Aasurance sociale et economie nationale - un modfeie d ' ^valuation des Charge s futures. Rekapitulation des e""tudes proapectivea de l 'Institut des assurancea de l'Ecole de hautes-ätudes ^conomiques et soci'ales faites a la demande de l' Associ"
ASSURANCE-VIE,,20024,A,"Assurance v , i e Assurance-vie ""actuel"". (Direction du projet: Edwin Plain, Winterthur Vie, Stephan Kassier, AFA.. Auteurs: Mohamed Abdullah, Sergio Bortolin e.a. Ed.par l'Associ- ation suisse pour la formation professionnelle en assu- rances, AFA). (Zür"
ASSURANCE,,94775,A,"Assurance Assuranoe-vie,l1,- belle carriferej [Publ.p.l. JfSocie'te' Suieae d'Assurancee ge""ne""rales sur la vie humaine 4 Zürich). [Zürich 1956].	(23 p.) "
ASSURANCE-VIEILLESSE,,2651,A,"Asaurance-viel.llease	# b ,97 Assurance-vieillesae   et  survivants.   Loi   föderale  du  20 cembre  1946' \LAVS),   r£glement  d1 exe'cution du ""51  octotre 1947  {RAVS),   Index  alphabe~tique, fE^at  au  lRr jaiivior -3r9^^/ Pu""bl.p.l' ]off ice  fe""dö"
ASSURANCE-VIEILLESSE,,2658 F,A,"Assurance  - vieillesse Asaurance-vieillesse et survivants. Directives sur le sa- laire determinant dans l*asauTance-vieillesse,survivants et invalidite"" et dans le re""gime des allocations pour perte de gain en faveur des militaires et des peraonnes aatre"
ASSURANCE-VIEILLESSE,,2651 B/1,A,Aseurance  - vieillesse Assurance-vieillesae et survivants.  Message concernant la Prolongation des mesures urgentes en matiere d'AVS/AI [ßerne] 1977.  -21cm. 10 p. 
ASSURANCE-VIEILLESSE,,2651 B,A,Aesurance     -     viellleaae       ^~ ^^ Assurance-vieillesae  et  survivants.     Mesaage   concernant la neuvieme revision de  l1assurance-vieillesse  et  sur- vivants  du 7   juillet  1976. [ßerne]   1976.       -21cm.   145  p. 
ASSURANCE-,,2763,A,"Assurance-	""'r'* 3 Assurance-vieillesse et survivants / Assurance-invalidite"". Commission föderale AVS/AI, Sous-commission de la pre""- vpyance prof essionnelle. La pre""voyance prof essionnelle obligatoire vieillesse, survivants et invaliditö. Rapport et p"
ASSURANCE-VIEILLESSE,,2656/I,A,"Assurance-viei llesae Assurance-vieillease et aurvivants / Assurance-invalidite Tables des rentes. Valables des le 1er janvier 1971. Publ.p.l']0ffice föderal des asaurances aociales. BernetCentrale f^dörale des imprim4s et du mat^riel,1970. -8°, 136 p. "
ASSURANCE-VIEILLESSE ET SURVIVANTS,,6597,A,"Asaurance-vieillease et survivanta Assurance-vieillesse et survivantset Asaurance-invali- dite"". Petit guide. tEdite* par la Commiasion de coordina- tion pour l'Information en matiere d'AVS/AI/APG.) Edition 1964. (Zürich 1964),	{36 p.) "
ASSURANCE-VIEILLESSE,,2659 R,A,"Assurance     -    vieillesse Asaurance-vieillesse  et  survivants.     Directives  aur les cotisations des travailleurs inde*pendants et des non-actifs Vala""ble  dfes  le  ler   ^anvier  1970.   [Supplements  1972-1979]. Berne,   Office  central föderal "
ASSURANCE-VIEILLESSE,,2657 C,A,"Assurance  -  vieillesse Assurance föderale vieillesse et survivants. Tables de rentee selon la loi föderale du 20 decembre 1946, Valables dfes le ler janvier 1957. [Publ,p.l(] Office födöral des assurances sociales. 5e ödition. (Berne) 1957.	(28 p.) "
ASSURANCE-VIEILLESSE,,2657 B,A,"Assuranoe    -     vieillesse Assurance föderale vieillesse et survivants. Barfeme  de rentes  selon la loi fe'de'rale  du 20 de""cembre 1946 / 21 döcembre 1950 / 30 septembre 1953. Valable des  le ler  janvier 1954. 4e  Edition. Office fed^ral des assuran"
ASSURANCE-,,2951/F,A,"Aseiarance-	-         -^70""//. Assurance-vieillesse et assurance-eurvivants. Exposö des motifs d'un probet de loi f^dörale et texte de ce projet. Etablis par le Departement föderal de l'Economie publique, 1928). [Berne 1928].	(148 p.) "
ASSURANCES,,7502,A,"Assurances Assuran ces. •/	v"" Par Pierre Ve""ron et Fölix Pourdielroiox. [Vol.] 2,1925,	?,<""?*?        lj.1936,                 17,1940 Paris :Dunod 1925-1940.	'/ 2200,2743, "
ASSURANCES,,2960,A,"Assurances 2960   ./• Assurances prlv^ee - L^gislation Etat au Berns rChancellerie föderale ,1952- "
ASSURANTIE,,,A,"Assurantie ""Assurantie van de Belgische Boerenbond"" a. Jahre,50, ""ABB, Assurantie van de Belgische Boeren- bond"", Löwen,(1922-1972). "
ASSURER,,2735,A,"Assurer Assurer l'avenir. Colloque [du] Comitä europöen des Assu- ranees, Zürich, le 28 aout 1984 ... co-prösidö par Emile Meyer [et] Fabio Padoa. Les cahiers du CEA. No.5. [Paris] 1985.	-21cm.181 p. "
ASSUREUR,,,A,"Aasureur Assureur,!1, et l'assure"". Annöe 83,1931 ff.- 93,1940(Nr.l005). [Erscheint nicht mehr] [Forts.v.: Journal de l'assureur et de l'assurö] Paris I93f-	(p/, ^	X "
ASTIN BULLETIN,,645,A,"Astin  Bulletin «ff Astin t>ulletin,the. Publicatioü of the Astin section of tue Permanent Committee for International Actuarial Con- gresses. Vol.l[l959-196l] - London [1959] - "
ASUT,,,A,A S U T ASUT Schweizerische Vereinigung von Fernmelde'beiiü'fczeru = Association suiaae d'usagers de t616communications . Bulletin s.  ASUT-Bulletin. 
ASUT-BULLETIN,,73067,A,"ASUT  - Bulletin 73* ASUT-Bulletin. [Hrsg.von der] ASUT Schweizerische Ver einigung von Fernmelde-Benützern = Association euisse d'usagers de tölöcömmunications ... Nr. 17, August 1980 - Zürich: ASUT, Postfach, 8023 Zcn, 1980 - /""   -30cm "
ATAG,,,A,A T A G ATAG Praxis. Fachinformatiotten der Allgemeinen Treuhand AG. August 1981 s.  Sozialbilanz. Gesellschaftabezogene Unternehmungs- rechnung-So z ialberi eh ters tat tung. 
ATEMPAUSE,,5491,A,"Atempause Atempause, die. Ein Büchlein für Vielbeschäftigte, Illustr. München: Körnung-Verlag [o.J.]	(64 5.) G 637 "
ATHANAS,PETER,,A,"Athanas,  Peter	0 s.  Höhn, Ernst, A'P1 (Hrsger).   Das neue Bundes- recht über die direkten Steuern .., "
ATHANASIOU,TOM,,A,"Ath-anaaiou  ,  Tom s.   Dreyfus, Hubert L.} Dreyfus, Stuart E.   Mind over machine ... With T'A1. "
ATHEARN,JAMES L.,31148,A,"Athearn     .     James      L. Athearn,   James L.;   Pritchett,   S.Travis;   Schmit,   Joan T. Risk and  insurancs.   6th edition. St.Paul,Uinn.i  West Pubüahing Company,   (1989).       -27cm, •XIV,745  p, Kein SWK "
ATHEARN,JAMES L.,3818,A,"Athearn , James L.	3a -/0 Athearn,James L. Risk and Insurance. Second edition. New York:Appleton-Century-Crofts, Educational Division, Meredith Corporation,(1969).      -8°» XX,648 p. 11501 "
ATIA-OFF,KATRIN,12410,A,"Atia - Off  ,  Katrin Atia-Off, Katrin« Videotex- Zivilrechtliohe Aspekte. (Berner Dissertation. Abhandlungen zum schweizerischen Recht. N.P. Heft 517) . Bern, Verlag Stampfli & Cie AG, 1988.	-23cm, •XXIII,138 S, .  .- "
ATKINS,BERYL T.,,A,A  t k i n s     t    Beryl      0). s.      Robert-Collins.       Dictiozmaire fran^ais-anglais; par 
ATLANTE,,87832,A,"A t l a n t e Atlante storico Garzanti. Cronologia della storia uni- versale. (Nuova edizione ampliata e aggiornata). (Milano: Garzanti Editore s. p. a., 1994) 37595 -19cm 783 p. , ill "
ATLANTEN,,,A,"Atlanten (Atlanten, Lehmanns medizinische. Bd.5) s. Grashey,Rudolf. Atlas typischer Rbntgenbilder ... 1923, "
ATLANTIS,,72318,A,"Atlantis Atlantis;   Länder-Völker-Reisen. Jg. 18,1946 ff.    -  36. Jg. ,1964   (Juni) f	/ (Forts,   s.:     DU/Atlantis) Zürich:Atlantis-Verlag 1946 - 1964.	-30cm "
ATLAS,,,A,Atlas s.   JRO - Weltatlas 
ATLAS,,72344,A,"Atlas Atlas ärztlicher Behandlungefehler ftir die Bundesrepublik Deutschland. Jahrbuch für Medizinschadenforschung. [Hrsg. von] Bernhard Giese. Band l Tübingen, Pro patiente, [l988].         -30cm.IV,1155 S. 26224 "
ATLAS,,BV 111,A,"Atlas Atlaa,   internationaler = The international atlas = El at- ias  internaclonal = L'atlas  international = 0  atlas  inter- national.[Edited Tay]  KUmmerly + Frey,  Rand UcNally  [and] Westerraann. (Chicago,  Rand McNally & Companyj[Braunachweig],   "
ATLAS,,83077,A,"Atlas Atlas, internationaler = The international atlaa = El atlas internacional = L' atlas international . (Redaktion: Rand MC Mal ly, Chicago. ) BraunschweigiGeorg Westermann Verlag,(1972). - 38x29 cm. XXI,280+221 S. "
ATLASÉCO 1987,,81751,,/* Atlas£oo /^ Atlaeöco.  Atlas   öoonomique mondial \l-902-f /P or ier^-Jja-H-ouvol-OboorT&tour)^—&9&£-»	-30cm 20430 
ATLASÉCO,,,A,"Atlas^co Atlasöco it980-i   (Les  cahiers   du Club  du Nouvel Observa- teur). [Forta.s.:     Atlas^co.  Atlas   öconomique  mondial.1982^ Paris,   Atlas^co,  Sr98e^        *f.	-31cm. •	15^6* p. 111. 322 "
ATTENHOFER,NINA,91241,A,"Attenhofer     ,     Nin Attenhofer,   Nina.       Frau und ""Versicherung.   Vier Radio- vorträge   im Studio  Zürich. Chur:   Graph.  Anstalt Manatechal Ebner & Cie AG,   1942- A	-21cm.23 S "
ATTESLANDER,PETER,,A,"Atteslander,     Peter s.   Arbeiten,   soziologische "
ATTI,,,A,"A t t i Atti del 1° Congresso Internazionale di Diritto delle Assicurazioni ... a. Congresso,1°, Internazionale di Diritto ... "
ATTI,,93055,A,"Atti Atti della 5a Conferenza Internationale per l 'Aseicurazione de i Risohi Tarati. Roma, 10 e 11 giugno 1949. RomatConaorzio Italiano per l'Aesicurazione Vita dei Rischi Tarati 1950      .,    (312 S.) G 282 "
ATTINGER,CHARLES,94243,A,"Attinger, Charles	94*243 * Attinger,Charles. Les caisses de compeneation militaires. Le rägime des allocations pour perte de salaire instituö par l'arrStö du Gonseil Föderal du 20 däcembre 1939 et ses räpercussions. Zurich:Buchdr.a.d.Sihl 1946.	(111,173 S"
ATTINGER,VICTOR,,A,"Attinger,     Victor s.   Lexikon,   geographisches,   der  Schweiz, "
ATWOOD,TOM,,A,"Atwood  .  Tom s.   CattelL, R.G.G. (ed.).   The Object Database Standard; ODMG-93, Release 1.2. Ed. by R.G.G.G. with contributions by T'A1 ... "
ATZENWEILER,PETER,,A,"Atzenweiler     ,     Feter Atzenweiler,  Peter;   Bandet,   Marcel;   Huber,  Herbert.  Jobs In der EDV.Berufsbilder und Einstiegsmöglichkeiten  in die EDV. (Zürich),   VDF	Verband  der Datenverarbeitungs-Fachleute   im SKV,   (1979).	A                  "
AUBERJONOIS,RENÉ,,A,"Aufcerjonoie     ,     Renö s.       Wagner,   Hugo.       R'A'.  L'oeuvre  peint "
AUBERT,JEAN-FRANCOIS,91733,A,"Aubert  ,  Jean-Frangois Aubert, Jean-Frangois.  So funktioniert die Schweiz. Dargestellt anhand einiger konkreter Beispiele. [AUS dem Französischen übersetzt von] Marianne Rohr. 2., unveränderte Auflage). (Muri/Bern): Cosmos-Verlag (AG, 1981).     -21cm."
AUBERT,JEAN-FRANCOIS,11008,A,"Aubert   ,   Jean-Fran?oi   s	-//'&Oß Aübert,Jean-Frangois.   Trai te""  de  droit  constitutionnel suiase.   [VoLIrJ   Introduction historique;   la Cons ti tutioa; la  struc ture  fedärale;   le   territoire   et  la population. Yol.II:jL'exercice  du po"
AUBERT,MAURICE,11086,,"i *         * A u b e r t  ,  Maurice Aubert,Maurice; Kernen, Jean-Philippe; Schönle, Herber t. Das schweizerische Bankgeheimnis. Tragweite und Grenzen im schweizerischen Privat-, Straf-, Verwaltungs-, Steuer- und Prozessrecht, im Rahmen der international"
AUBERT,MAURICE E.,,A,"A u b e r t  ,  Maurice  E. Aubert, Maurice E.  Berufliehe Vorsorge.Allgemeine Ueber- sicht. (Schweizerische juristische Kartothek. Karte 308). (Geneve) 1984.	-25cm.33 S. "
AUBLEY,CURT,87824,A,"Aubley  ,  Curt Aubley, Curt.   Tuning and sizing NT server. (Prentice Hall series on Microsoft technologies). Upper Saddle River, NJ: Prentice-Hall PTR, (1998). ^4cm.XXIII,399 p.,l CD-ROM. ( 37598 "
AUCKENTHALER,CHRISTOPH,,A,"Auckenthaler  ,  C hrr i s t o p h Auckenthaler, Christoph.   Mathematische Grundlagen des modernen Portfolio-Managements. 2,, überarbeitete und ergänzte Auflage. (Bank- und finanzwirtschaftliche Forschungen. Band 142). Bern: Verlag Paul Haupt, (1995).	-2"
AUCKENTHALER,E.,,A,"Auekenthaler   ,   E. s.  Verhaltens- und Organlsationsaspekte der Revision. Beiträge von E.Auckenthaler, A.H.Bleisch [u.a.] *. "
AUER,BEAT E.,1904,A,"Auer,  Beat   E Auer,Beat E. Die Warenkreditversicherung in der Schweiz. (Zürcher Beiträge zur Rechtswissenschaft. N.F., Heft 203) Aarau:Sauerländer 1956.	(109 S.) G 582 "
AUER,EUGEN,1897,A,"Auer,  Eugen Auer,Eugen, Die richterliche Korrektur von Standardver trägen. (Abhandlungen zum schweizerischen Recht. Neue Folge, Heft 361.) Bern: Stämpfli, 19&4.	(IX,103 S.) 7640 "
AUERHAN,JAN,,A,"A u e r h a B , Jan Auerhan.Jan. De la relation entre le milieu geographique et la taille des conecrits. (XXIVe Session de l'Institut International de Statistique, Prague 1938) Prague 1938.	$// (8 S.) ^ "
AUERHAN,J.,3325/9,A,"A u e r n a n , J	3325/9 Auerhan,J        Utilisation de l'antüropomötrie railitaire (XXIIe Session de l'Institut International de Statistique, Londres 1954) La Haye 1934.	(20 S.) • V      / "
AUF,,97380,A,"Auf (Auf was es beim Gestalten ankommt).Denkanstösse,Erkennt- nisse,Fragen und Vorschläge aus dem Nachläse von Victor N.Cohen. Zürich, Advico AG, 1976.   -30cm. 77 S 15243 "
