Titel_Autor,Autorenvorname,RASignatur,Beginnt mit,Volltext
FRAU BRUNNER ZBINDEN (CH/IK),,86907,S,"86'907	Frau Brunner-zbinden (CH/IK) Duden.   Fremdwörterbuch. 5. *Aufläge. Mannheim: Dudenverlag, (1990).	-20cm.832 S. "
FRAU BRUNNER ZBINDEN (CH/IK),,86908,S,"86'908	Frau Brunner-Zbinden (CH/IK) Langenscheidt.   Lis Handwörterbuch Französisch ... Berlin: Langenscheidt (KG, 1995).	-25cm.1600 S. "
DR. BENTELE (CH/PL),,86909,S,"86'909	Dr. Mentale (CH/PL) Shula, Don; Blanchard, Ken.  Talent zum Coach hat jeder ! So führen Sie zum Sieg; Erfolgsgeheimnisse aus dem Spit- zensport , anwendbar im modernen Geschäftsleben. (Aus dem Amerikanischen übersetzt von Susanne Fütterer). (Wien: "
KUELLING (CH/IK),H.,86910,S,"86'910	Külling, H. (CH/IK) Flanagan, David.   Java in a nutshell. A desktop quick reference for Java programmers. Sebastopol, CA: O'Reilly & Associates, Inc., (1996). -23cm.XIX,438 p. "
KUELLING (CH/IK),H.,86911,S,"86'911	Külling, H. (CH/IK) Lemay, Laura ; Perkins, Charles L.  Teach yourself Java in 21 days. With diskette. Indianapolis, IN: Sams.net (Publishing, 1996).    -23cm. XXIV,527 p. "
NIEVERGELD (L),P.,86912,S,"86'912	Nievergelt, P. (L) VAS-Schätzerlehrgang. Praktische Anleitung für Grund- stückschätzer. 1. Teil: Grundwissen. Verfasser: Fach- gruppe Verkehrswert der VAS. Text und Manuskript: Fran- cesco Canonica. Hrsger: Vereinigung der amtlichen Schätzer des Ka"
GD DR. ZOBL,,86913,S,"86'913	GD Dr- Zobl Widler, Anton,  Das kleine ""1x1"" der derivativen Finanz- instrumente. Grundlagen im Ueberblick. (Zürcher Steuer- praxis ZStP. Sonderheft 1995). (Zürich: Zürcher Steuerpraxis, 1995).       -21cm.87 S "
DR. SCHLEUTERMANN (STRD),,86914,S,"86'914 OG'737/a	Dr.Schleutermann (STRD) Tätigkeitsbericht, l.( 1993/94» [des] Eidgenösaische[n] Datenschutzbeauftragte[n] = 1er Rapport d'activités 1993/94 [du] préposé fédéral à la protection des données (Bern: Eidgenössische Drucksachen- und Materialzen"
BRAEM (CH/STRD),,86915,S,"86-915	Bräm (CH/STRD) Brühwiler, Jürg.   Kommentar zum Einzelarbeitsvertrag. 2., vollständig überarbeitete Auflage. Hrsg. vom Zentral- verband schweizerischer Arbeitgeber-Organisationen. (Früher u.d.T.: Handkommentar zum Einzelarbeitsvertrag). Bern: Verla"
FRAU SCHMID (CH/VAD),L.,86916,S,"86'916	Frau L.Schmid (CH/VAD) Peltzar, Karl ; Normann, Reinhard v.   Das treffende Zitat. Geist, Weisheit, Witz und Schlagtertigkeit in weit über 30'000 aktuellen und klassischen Zitaten, 12., vollstän- dig überarbeitete Auflage. Nach Stichwörtern geordne"
FRAU SCHMID (CH/VAD),L.,86917,S,"86'917	Frau L.Schmid (VAD) Fasnacht,Hans-Ulrich.   Der Verkaufsberater 2000.Grund- und Fachwissen für den modernen Aussendienst. (Zürich): NM Verlag Norbert Müller, (1996)     -30cm.125S. "
BIBLIOTHEK,,86918,S,"86'918	n. .Dohnineg (ClI/IAfr Deep, John; Holfelder, Peter.   Developing CGI applica- tions with Perl, wiley computing publishing. New York: John Wiley & Sons, Inc., (1996).        -24cm. XIV,299 p. "
LENZHOFER (CH/STIZ),,86919,S,"86'919	Lenzhofer (CH/STIZ) Bericht über die FinanzierungsperspeKtiven-der Sozial- versicherungen, unter besonderer Berücksichtigung der demographischen Entwicklung, Juni 1996... Bern: Eidgenössische Drucksachen-und Materialzentrale, 1996.	-30cm.189 S. "
VD LINIGER (ID),,86920,S,"86'920	VD Liniger (ID) Hofmeister, Roman.   Management by controlling. Philoso- phie, Instrumente, OrganisâtionsvorausSetzungen, Fall- beispiele. (Manager Magazin Edition; new business line. 24). (Wien: Wirtschaftsverlag Carl) Ueberreuter, (1995). -24cm.9"
CATELLANI (CH/STIZ),,86921,S,"86'921	Catellani (CH/STIZ) Kundenpflege mit Strategie - Perspektiven.,des Kundenstamm' Marketing. Tagungsband zur 23. Schwerpunkttagung der I.VW- Management- Infor ma t ion vom 14. Oktober 1992. Hrsger: Axel Lehmann, Sabine Ruf. Mit Beiträgen von Christia"
CATELLANI (CH/STIZ),,86922,S,"86*922	Catellani (CH/STIZ) Kremer, Marcus.   Das Nachfrageverhalten von Versiche- rungs- und Bankkunden aus gansheitlicher Sicht. Konse- quenzen für den Finanzdienstleistungsgedanken. (Diss. Univ.St.Gallen. I.VW-Schriftenreihe. Band 29). (St.Gallen): Inst"
DR. MENTELE (CH/PLPE),,86923,S,"86'923	Dr. Mentele (CH/PLPE) Antons, Klaus.   Praxis der Gruppendynamik. Uebungen und Techniken,  l. Auflage. (Göttingen): Hogrefe-Verlag(für Psychologie), 1996. -24ctn.331 S. "
DR. MENTELE (CH/PLPE),,86924,S,"86*924	Dr. Mentale (CH/PLPE) So macht Lernen Spass. Praktische Lerntips für Schüler und Schülerinnen: 11-16 Jahre. 14., (unveränderte)Auf- läge. Arbeitsgemeinschaft Lernmethodik. (Verantwortlich: Wolfgang Endres). Beitz Lern-Trainer. Weinheim-. Beltz Verl"
DR. MENTELE (CH/PLPE),,86925,S,"86'925	Dr. Mentele (CH/PLPE) So macht Lernen Spass. Praktische Lenntips für Schüler und Schülerinnen: 11-16 Jahre. 14., /unveränderte) Auf- lage. Arbeitsgemeinschaft lernmethodik, /Verantwortlich: Wolfgang Endres). Beltz Lern-Trainer. Weinheim: Beltz Verl"
BOLLE (MS/IB),,86926,S,"86'926	Bolle (MS/IB) Controller-Leitfaden. Handbuch für ein wirksames Con- trolling und eine effektive Controllertätigkeit. Hrsg. von CZSG ControllerZentrumSt.Gallen: Hans Siegwart, Lukas Rieder. Mit Nachträgen. (Zürich: WEKA Verlag AG, 1996 -      ).    "
SIMONET (CH/IK),,86927,S,"86'927	Simonet (CH/IK) Rosenblatt, Bill.  Learning the Korn Shell. (1st edition, minor corrections). Sebastopol, CA: O'Reilly & Associates, Inc., (1994). -23cm.XXII, 336 p. "
FRAU BOZZATO (CH/STUE),,86928,S,"86*928	Frau Bozzato (CH/STUE) Schweiz/Gesetze und Verordnungen.   Swiss pension legislation. {English translation of official texts) - (Berufliche Vorsorge ) . Péseux: PRASA Hewitt International, 1995 . -23cm.Classeur. "
INHELDER,,86929,S,"86'929	yfiohafflcr (Cll/IX)/ Matzke, Bernd.   ABAP/4. Die Programmiersprache des SAP- Systems R/3. (Edition SAP). Mit Diskette. Bonn: Addison Wesl-ey (Deutschland GmbH, 1996).    -25cm. 489 S. "
ERB (CM/IX),E.,86930,S,"86-930	,£chafflor (CII/IX)/ SAP'R/3 Basissystem. Systemarchitektur, Administration, Basistechnologie/Bernd Herth/CDI GmbH, München; Praxis- trainer ). (Haar/München): Markt & Technik Buch-und Software-Ver- lag GmbH, 1996).	-24cm.426 S. "
SCHAEFFLER (CH/IX),,86931,S,"86'931	Schäffler (CH/IX) SAP R/3 Finanzwesen: Grundlagen, Anwendungen, Fallbei- spiele /GDI (Computer-Data-Institut) GmbH, München. Praxistrainer / Sabine Hefner. ( Haar/München): Markt & Technik Buch- und Software-Verlag GmbH, (1996).	--24cm.424 S. "
SCHILDKNECHT (CH/IX),,86932,S,"86'932	/-Schafflcr (CII/IX)/ Wenzel, Paul (Hrsger}.   Betriebswirtschaftliche Anwen- dungen des integrierten Systems SAP R/3. Projektstudien Grundlagen und Anregungen für eine erfolgreiche Praxis. 2., verbesserte und erweiterte Auflage. (Wirtschafts- info"
FRAU SAAVEDRA (ID),,86933,S,86*933	Frau Saavedra (ID) ^^^ Estadisticas de la industria aseguradora y de capitali- zacion 1993 ss. (Publicado por la Union de Aseguradores colombianos FASECOLDA. Coordinacion editorial: Antonio Garcia Garcia). (Santaf*de Bogota): FASECOLDA Union de Ase
ALICH (CH/ITD),,86934,S,"86'934	Auch (CH/ITD) Inmon, W.H.   Building the data warehouse. 2nd edition. Wiley computer publishing. New York: John Wiley & Sons, Inc., (1996).       -24cm. X,401 p. "
DR. REIMER (CH/IFUE),,86935,S,"86'935	Dr. Reimer (CH/IFUE) Wiig, Karl M. Knowledge management : the central mana-= gement focus for intelligent-acting organizations . (Vol"". 2 Arlington, TX: Schema Press, (Ltd., 1994). --23cm. XVIII,298 p. "
DR. REIMER (CH/IFUE),,86936,S,"86'936	Dr. Reimer (CH/IFUE) Wiig, Karl M.   Knowledge management foundations : Thin- king about thinking. How people and organizations create, represent and use knowledge. Arlington, TX: Schema Press, (Ltd., 1993).        -23cm. XVIII,474 p. "
DR. REIMER (CH/IFUE),,86937,S,"86'937	Dr. Reimer (CH/IFUE) Wiig, Karl M.   Knowledge management methods: Practical approaches to managing knowledge. Arlington, TX: Schema Press, (Ltd., 1995).        -23cm. XXII,490 p. "
SCHNIZER (CH/IA),,86938,S,"86'938	Schnizer (CH/IA) Pesce, Mark.   VRML. Browsing and building Cyberspace. (Indianapolis, IN) : New Riders (Publishing, 1995). -23cm.XXXIII,424 p. CD-Rom. "
ALICH (CH/ITDM),,86939,S,"86'939	Auch (CH/ITDM) Kimball, Ralph,   The data warehouse toolkit. Practical techniques for building dimensional data warehouses. With CD-ROM. New York: John Wiley & Sons, Inc., (1996).         -24cm. XXVII,388 p., CD-ROM. "
MEIER (PF/GSSD),K. J.,86940,S,"86'940	K.-J.Meier (PF/GSSD) Richner, Felix; Frei, Walter.   Kommentar zum Zürcher Erbschafts- und Schenkungssteuergesetz. Zürich: Schulthess Polygraphischer Verlag (AG), 19967"" -18cm.LVII,951 S. "
BERTSCHI (PF/WERB),,86941,S,"86'94 l	Bertschi (PF/WERB) Schmidt, Klaus (Hrsger).   Corporate Identity in Europa. Strategien, Instrumente, erfolgreiche Beispiele. (Zürich: Verlag Neue Zürcher Zeitung, (1994).     -26cm, 230 S. "
PELLET (FI/L),,86942,S,"86'942	Pellet (FI/L) Volkszählung, eidgenössische, 1990.   Wohnen in der Schweiz. (Autoren: Yolande North, Peter Farago u.a.). Bern: Bundesamt für Statistik, 1996.       -21cm.444 S. Graph.,Tab, "
PELLET (FI/L),,86943,S,"86'943	Pellet (FI/L) Volkszählung, eidgenössische, 1990.   Wohnen in der Schweiz. (Autoren: Yolande North, Peter Farago u.a.). Bern: Bundesamt für Statistik, 1996.         -21cm.444 S, Graph., Tab. "
DR. ZOBL (GD),,86944,S,"86'944	Dr. Zobl (GD) Letsch, Hans.   Stoppt den Staat - er ist zu teuer ! Eine freiheitliche Position zur Finanz- und Steuerpoli-i tik. Hrsg.von der Aargauischen Stiftung für Freiheit und Verantwortung in Politik und Wirtschaft, Aarau. Stäfa: Th.Gut Verla"
FRAU ROHNER (VDA),K.,86945,S,"86'945	Frau K. Rohner(VDA) Sachs, W.; Drude, G.   Lebensversicherungstechnisches Wörterbuch: Deutseh-Englisch-Französisch-Italienisch- Spanisch. 3. Auflage ... Karlsruhe: Verlag Versicherungswirtschaft e.V., (1983). -25cm.611 S. "
DR. MENTELE (CH/PLPE),,86945,S,"86'945	Dr. Mentale (CH/PLPE) Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage. Hrsg.von der Dudenredaktion auf der Grundlage der neuen amtlichen Rechtschreibregeln. (Redaktionalle Bearbeitung: Werner Scho "
FRAU HERRMANN (CH/VAD),,86946,S,"86' 946________________________Frau Herrmann (CH/VAp) Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-2Ocm.910 .S. "
FRAU THOENY (ID),,86947,S,"86'947	Frau Thöny (ID) Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910 S. "
FRAU HEINZEL (ID),,86948,S,"86'948	Frau Heinzel (ID)_____ Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910 S. "
FRAU FORSTER (ID),,86949,S,"86'949	Frau Forster (ID) Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910 S "
FRAU JENNI (ID),,86950,S,"86'950____________________________Frau Jenni (ID) Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910 S. "
FRAU PROBST (ID),,86951,S,"86'951	Frau Probst (ID) Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910 S. "
FRAU RUEFLI (ID),,86952,S,"86'952	Frau Rüfli (ID) Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910 S "
FRAU L. WEBER (ID),,86953,S,"86'953	Frau L. Weber (ID) Duden.   Rechtschreibung der deutschen Sprache. 21., völ lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910,S. "
FRAU DR. GUGGISBERG,,86954,S,"86l954	Frau Dr. Guggisberg Duden. Rechtschreibung der deutschen Sprache. 21., völ- lig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, ;(1996)	-20cm.910 S. "
FREIVOGEL (TR/RE),D.,86955,S,"86'955	D. Freivogel (TR/RE) Duden.   Rechtschreibung der deutschen Sprache. 21., völlig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).	-20cm.910 S. "
FRAU CIGNACCO (CH/VVL),,86956,S,"86'956	Frau Cignacco (CH/VVL) Duden. Rechtschreibung der deutschen Sprache. 21., völlig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).         -20cm.910 S. "
FRAU KAUFMANN (CH/VVL),M.,86957,S,"86'957	Frau M. Kaufmann (CH/VVL) Duden.   Rechtschreibung der deutschen Sprache. 21., völlig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).        -20cm.910 S. "
DR. AMSTAD (L),,86958,S,"86'958	Dr. Amstad (L) Duden.   Rechtschreibung der deutschen Sprache. 21., völlig neu bearbeitete und erweiterte Auflage ... Mannheim: Dudenverlag AG, (1996).        -20cm.910 S. "
FRAU HOLLIGER (PF/GS),,86959,S,"86'959	Frau Holliger (PF/GS) Zach, Roger.(Hrsger).   Das neue Schweizerrisehe Kartell- gesetz. Hrsg.von R'Z'. Zürich: Schulthess Polygraphischer Verlag AG, 1996. -23cm.XXVIII,202 S. "
FRAU HOLLIGER (PF/GS),,86960,S,"86-960	Frau Holliger (PF/GS) Walder-Bohner, Hans Ulrich.   SchKG Schuldbetreibung und Konkurs. Mit einschlägigen weiteren Erlassen und neuerer Bunäesgerichtspraxis. Hrsg. von H'U'W'-B'. 13., neube- arbeitete Auflage der von Carl Jaeger begründeten und von"
FRAU HOLLIGER (PF/GS),,86961,S,"86'961	Frau Holliger (PF/GS) Spühler, Karl.   SchKG Bundesgesetz über Schuldbetrei- bung und Konkurs. Hrsg.von K'S'. Sachregister: Alexander Kägi. (Textausgaben schweizerischer Gesetzeswerke). (Zürich): Liberalis (Verlag AG, 1996).1      -17cm.240 S. "
FRAU HOLLIGER (PF/GS),,86962,S,"86'962 Frau Holliger (PF/GS) Meier, Isaak (Hrsger).   Aktuelle Fragen des Schuldbetrag bung und Konkursrechts nach revidiertem Recht. Mit Bei- trägen von Jürgen Brönnimann, Isaak Meier u.a. (Sonder- edition: Zeitschrift für schweizerisches Recht. NF 115, "
BIBLIOTHEK,,86963,,", 86'963	/H, Spychigor (CII/IAK Klein, Stefan.   Interorganisationssysteme und Unter- nehmensnetzwerke. Wechselwirkungen zwischen organisato- rischer und informationstechnischer Entwicklung. (Habil- schrift Univ.St.Gallen. DUV Wirtschaftswissenschaft). (W"
SPYCHIGER (CH/IA),,86964,S,"86'964	H. Spychiger (CH/IA) Brogli, Martin.   Steigerung der Performance von Informa^ tikprozessen. Führungsgrössen, Leistungsmessung und Effi- zienz im IT-Bereich. Unter Mitarbeit von Serge Biolley, Leo Brecht u.a. (WirtSchaftsinformatik/Business Compu- "
SPYCHIGER (CH/IA),,86965,S,"86'965	H. Spychiger (CH/IA) Enabling systematic business change. Integrated mehtods and software tools for Business Process Redesign. By Volker,Bach, Leo Brecht a.o. (Wirtschaftsìndormati/ Bu- siness Computing ). (Braunschweig, Wiesbaden.- Friedr. JVieweg"
SPYCHIGER (CH/IA),,86966,S,"86'966	H. Spychiger (CH/IA) Hess, Thomas; Brecht, Leo.   State of the art des Busi- ness Process Redesign. Darstellung und Vergleich besteh- ender Methoden. 2., überarbeitete Auflage, (Wiesbaden: Betriebswirtschaftlicher Verlag Dr.Th.) ' Gabler (GmbH, 199"
FRAU THOENY (ID),,86967,S,"86'967	Frau Thöny (ID) Duden.   Sinn- und sachverwandte Wörter. Wörterbuch der treffenden Ausdrücke ... 2. * Auflage. Mannheim: Bibliographisches Institut, (1986).    -20cm. 801 S. "
DUBNIS (CH/VAS),,86968,S,"86'968	Frau fcciiiiiuu (CII/V.j; Peltzer, Karl; Normann, Reinhard v. Das treffende Zitat. Geist, Weisheit, Witz ... 12.* Auflage. Thun: Ott Verlag, (1995).	-22cm.777 S "
FRAU HERRMANN (CH/V),,86969,S,"86'969	Frau Herrmann (CH/V) Duden,   Fremdwörterbuch. 5.* Auflage ... Mannheim: Dudenverlag, (1990).	-2Ocm.832 S. "
FRAU MARRER (MS/HR),,86970,S,"86'970	Frau Marrer (MS/HR) Duden.   Sinn- und sachverwandte Wörter ... 2.* Auflage. Mannheim: Bibliographisches Institut, (1986).    -20cm. 801 S. "
FRAU MARRER (MS/HR),,86971,S,"86*971	Frau Marrer (MS/HR) Duden. Fremdwörterbuch. 5. * Auflage ... Mannheim: Dudenverlag, (1990).	-20cm.832 S "
FRAU MARRER (MS/HR),,86972,S,"86'972	Frau Marrer (MS/HRJ Duden.   Rechtschreibung der deutschen Sprache. 21.*A. Mannheim: Dudenverlag AG, (1996).	-20cm.910 S. "
PENDIA,,86973,S,"86'973	PENDIA Duden.   Rechtschreibung der deutschen Sprache. 21. *A. Mannheim: Dudenverlag AG, (1996).	-20cm.910 "
MARCK (PENDIA),,86974,S,"86'974	Marck (PENDIA) Maurer, Alfred.   Das neue Krankenversicherungsrecht. (Das Recht in Theorie und Praxis). Basel: Verlag Helbing & Lichtenhahn (Verlag AG), 1996. -23cm.XXV,207 S, "
SUTER (CH/VAD),ST.,86975,S,"86'975	St.Suter (CH/VAD) Gündling, Christian. Maximale Kundenorientierung. In- strumente, individuelle Problemlösungen, Erfolgstories. Stuttgart: Schaffer-Poeschel Verlag, 1996. -24cm.477 S. "
SUTER (CH/VAD),ST.,86976,S,"86'976	St. Suter (CH/VAD) Rappaport, Alfred.   Shareholder Value. Wertsteigerung als Massstab für die Unternehmensführung. Uebersetzt aus dem Amerikanischen von Wolfgang Klien. (Titel der amerika nischen Originalausgabe "" Creating shareholder value. The n"
STUESSI (CH/U3),H. W.,86977,S,"86'977	Stüssi, H.W. (CH/U3) Maurer, Alfred.   Das neue Krankenversicherungsrecht. (Das Recht in Theorie und Praxis). Basel: Helbing & Lichtenhahn (Verlag AG), 1996. -23cm.XXV,207 S. "
LENZHOFER (CH/STIZ),,86978,S,"86'978	Lenzhofer (CH/STlz) Füglistaler-Wasmer, Peter; Peelergnana-Fehr, Maurice. Vision einer sozialen Schweiz. Zum Umbau der Sozialpoli- tik. Studie im Auftrag und herausgegeben von der Schweizerischen Vereinigung für Zukunftsforschung. Bern: Verlag Paul"
LENZHOFER (CH/STIZ),,86979,S,"86'979	Lenzhofer (CH/STIZ) Simon7 Hermann; Homburg, Christian (Hrsger).  Kunden- zufriedenheit. Konzepte, Methoden. Erfahrungen. (Wiesbaden: Betriebswirtschaftlicher Verlag Dr. Th.) Gabler,(GmbH, 1996).	-24cm.491 S. "
FRAU DR. BERTSCHI (CH/VTMS),,86980,S,"86'980	Frau Dr.Bertschi (CH/VTMS) Kruglinski, David J.   Inside Visual C++. The standard reference for programming with Microsoft Visual C++,ver- sion 4. (Microsoft programming series}. (Redmond, WA): Microsoft Press, (1996).	-24cm. XLIII.896 p, "
HAEMMERLI (MS/ID),,86981,S,"86-981	/fcye-/(MS/ID) Heold, Helmut.   UNIX-Shells : Bourne-Shell, Korn-Shell, C-Shell, bash, tcsh. 2. Auflage. UNIX und seine Werkzeu- ge. Mit Diskette. Bonn: Addison-Wesley (Deutschland GmbH, 1996).    -25cm. 816 S. "
DR. REIMER (CH/IFUE),,86982,S,"86*982	Dr. Reimer (CH/IFUE) Krause, Paul ; Clare, Dominic.   Representing uncertain knowledge. An arificial intelligence approach. Dordrecht, NL: Kluwer Academic Publishers, ( 1993 ). -24cm.IX,277 p. "
FRAU ROHNER (CH/VDA),,86983,S,"86'983	Frau K. Rohner (CH/VDA) Langenscheidt.  L's Handwörterbuch Französisch ... Berlin: Langenscheidt (KG, 1995).	-25cm.1600 S. "
FRAU HOLLIGER (PF/GS),,86984,S,"86*984	Frau Holliger (PF/GS) Theorie und Praxis der Grundpfandrechte. Hrsg.von Wolf- gang Wiegand. Berner Bankrechtstag 1996. (Berner Bank- rechtstag. Band 3). Bern; Verlag Stampfli + Cie AG, 1996.       -23cm.200 S. "
FRAU SD DR. CASAL (ED),,"86985/1,2",S,"86'985/l,2	Frau SD Dr, Casai (ED) Slaby, Rudolf J.   Wörterbuch der spanischen und deut- schen Sprache von R'J.S', Rudolf Grossmann und Carlos Illig. 4. Auflage, neu bearbeitet und erweitert von C'I1 2 Bände. (Band 1: Spanisch-Deutsch. 1994,1247 S.; Band "
D EGLI (L),,86986,S,"86'986	D Egli (L) Huber, Felix.   Der Generalunternehmervertrag des Ver- bandes Schweizerischer Generalunternehmer. Wegleitung zu den allgemeinen Vertragsbedingungen des VSGU. Zürich: Schulthess Polygraphischer Verlag (AG, 1996). -23cm.XII,172 S. "
VD PELLET (L),,86987,S,"86'987	VD Pellet (L) Huber, Felix.   Der Generalunternehmervertrag des Ver- bandes Schweizerischer Generalunternehmer. Wegleitung zu den allgemeinen Vertragsbedingungen des VSGU. Zürich: Schulthess Polygraphischer Verlag (AG, 1996). -23cm.XII,172 S. "
DR. MUEHLEBACH (ID),,86988,S,"86*988	Dr. Mühlebach (ID) Review of the status of the Polish capital markets, July 1996. Funded by USAID/Warsaw. (Authors-- Anna BelXa, Elzbieta Kotelnicka a.o.)- Warsaw: Financial Services Ltd, 1996.       -29cm.165 p. "
LENZHOFER (CH/STIZ),,86989,S,"86'989____________________________Lenzhofer (CH/STIZ) Markt, der, der Versicherungen. Marktentwicklung, Ziel- gruppen, Medien. (Nürnberg: Olympia-Verlag GmbH), 1996.       -30cm.48 S. "
MARGELISCH (CH/IFUE),,86990,S,"86'990	Margelisch (CH/IFUE) 1CAIL-91 : The third International conference on artifi- cial intelligence & law. Proceedings of the conference. June 25-28, 1991, St.Catherine's College, Oxford, England New York: ACM Association for Computing Machinery, 1991."
CATELLANI (CH/STIZ),,86991,S,"86'991	Catellani (CH/STIZ) Unfallgeschehen in der Schweiz. Statistik 1996. (Autoren: Roland Allenbach, Paul Reichardt, Christa Sturny. Hrsger: Schweizerische Beratungsstelle für Unfallverhütung bfu). (Bern: Laupenstrasse 11, Postfach),1996,      -15cm.40 "
FRAU BOZZATO (CH/STUE),,86992,S,"86'992	Frau Bozzato (CH/STUE) Der Bund kurz erklart. (18. Auflage), 1996. (Bern: Eidgenössische Drucksachen- und Materialzentrale, 1996;	-21cm.48 S.,Querformat. "
FRAU BOZZATO (CH/STUE),,86993,S,"86*993_____________________________Frau Bozzato fCH/STUEÌ La Confédération en bref. (18e édition), 1996. (Berne: Office central fédéral des imprimés et du maté-- riel), 1996.	-21cm.48 p.,format ûblong. "
FRAU BOZZATO (CH/STUE),,86994,S,"86'994	Frau Bozzato (CH/STUE) La confederazione in breve. (18a edizione), 1996. (Berna: Ufficio centrale federale degli stampati e del materiale), 1996.	-21cm.48 p,,formato oblungo. "
FRAU SATTI (ID),,86995,S,"86'995	Frau Satti (ID) Seagrave, Sterling.    Lords of the rim- (The invisible empire of overseas Chinese). Corgi books. (London: Transworld Publishers Ltd., 1996). -18cm.430 p. "
ENGEL (CH/IE),,86996,S,"86'996	Engel (CH/IEJ Entwurfsmuster. Elemente wiederverwendbarer objektorien- tier ter Software. Deutsche Uebersetzung von Dirk Riehle. (Amerikanische Originalausgabe ""Design patterns""). (Au- toren): Erich Gamma, Richard Helm u.a.). Bonn: Addison-Wesley ("
ENGEL (CH/IE),,86997/1-5,S,"86-997/1-5	Engel (CH/IE) Microsoft Windows NT Version 3.5.  Expertenwissen zu Windows NT Workstation und Windows NT Server. (Aus dem Amerikanischen übersetzt von Franz Grieser - ""Microsoft Windows NT Resource kit""). 5 Bände. (Unterschleissheim): Microsoft"
VD THIEMANN (FI/H),,86998,S,"86*998	VD Thiemann (FI/H) Abgaben und Kosten im Grundpfandgeschäft. (Bern): Verband Schweizer Regionalbanken, 1990.    -30cm, 50 Bl, "
VD THIEMANN (FI/H),,86999,S,"86'999	VD Thiemann /FI/H) Besonderheiten, kantonale, im Grundpfandgeschäft. Wich- tige Hinweise für die formelle Abwicklung von Grund- pfandgeschäften in allen Kantonen unter Berücksichtigung der Bankpraxis und der kantonalen Vorschriften. (Bern): Verband"
D DR. KUHN (PF/GS),,87000,S,"87'000	-            ______D Dr. Kühn (PF/GS) Schönenberger, Wilhelm.   Schweizerisches Zivilgesetz- buch mit Obligationenrecht. Textausgabe mit Anhängen, Querverweisen, Sachregister und Anmerkungen ... 41. A. Zürich: Schulthess Polygraphischer Verlag AG, "
VD DR. FEHR (PF/GS),,87001,S,"87'001	VD Dr. Fehr (PF/GS) Schönenberger, Wilhelm.   Schweizerisches Zivilgesetz- buch mit Obligationenrecht. Textausgabe ... 41. Auflage. Zürich: Schulthess Polygraphischer Verlag AG, 1996, -19cm.XXXII,653 S.; XXXV,884 S.; 160 S. "
FRAU HOLLIGER (PF/GS),,87002,S,"87'002	Frau Holliger (PF/GS) Schönenberger, Wilhelm.   Schweizerisches Tivilgesetz- buch mit Obligationenrecht. Textausgabe ... 41. Auflage. Zürich; Schulthess Polygraphischer Verlag AG, 1996. -19cm.XXXII,653 S.; XXXV,884 S.; 160 S. "
DR. SCHLEUTERMANN (PF/GS),,87003,S,"87'003	Dr. Schieutermann (PF/GS) Schönenberger, Wilhelm.   Schweizerisches Zivilgesetz- buch mit Obligationenrecht. Textausgabe ... 41. Auflage. Zürich: Schulthess Polygraphischer Verlag AG, 1996. -19cm.XXXII,653 S.; XXXV,884 S.; 160 S. "
FRAU BOLLIGER (PF/GS),,87004,S,"87'004	Frau Bolliger (PF/GS) Schönenberger, Wilhelm.   Schweizerisches Zivilgesetz- buch mit Obligationenrecht. Textausgabe ... 41. Auflage. Zürich: Schulthess Polygraphischer Verlag AG, 1996. -19cm.XXXII,653 S.; XXXV,884 S.; 160 S. "
LOETSCHER (PF/GS),,87005,S,"87-005	Lötscher (PF/GS) Schönenberger, Wilhelm.   Schweizerisches Zivilgesetz- buch mit Obligationenrecht. Textausgabe ... 41. Auflage. Zürich: Schulthess Polygraphischer Verlag AG, 1996. -19cm.XXXII,653 S.; XXXV,884 S.; 160 S. "
